DATA_HI,PERÍODE_HI,NO_HI,FL_NO,NO2_HI,FL_NO2,O3_HI,FL_O3,PM10_HI,FL_PM10,TMP_HI,FL_TMP,HR_HI,FL_HR,RS_HI,FL_RS,PRB_HI,FL_PRB,LL_HI,FL_LL
13/01/2020,1,1,V,2,V,23,V,,N,7.2,V,87,V,2,V,1024,V,0,V
13/01/2020,2,1.5,V,2,V,21,V,,N,6.7,V,88,V,2,V,1024,V,0,V
13/01/2020,3,2.4,V,3,V,21,V,,N,6.4,V,89,V,2,V,1023,V,0,V
13/01/2020,4,1.3,V,3,V,17,V,,N,6,V,89,V,2,V,1023,V,0,V
13/01/2020,5,1.5,V,5,V,15,V,,N,6.1,V,90,V,2,V,1023,V,0,V
13/01/2020,6,5.9,V,13,V,10,V,,N,5.6,V,90,V,2,V,1023,V,0,V
13/01/2020,7,16.2,V,18,V,6,V,,N,5.4,V,90,V,2,V,1023,V,0,V
13/01/2020,8,74.9,V,36,V,4,V,,N,5.7,V,91,V,2,V,1023,V,0,V
13/01/2020,9,63.8,V,38,V,4,V,,N,9.8,V,90,V,113,V,1023,V,0,V
13/01/2020,10,17,V,33,V,29,V,,N,12.6,V,84,V,302,V,1023,V,0,V
13/01/2020,11,3.7,V,16,V,54,V,,N,12.8,V,74,V,236,V,1023,V,0,V
13/01/2020,12,3.6,V,13,V,62,V,,N,13.5,V,68,V,432,V,1022,V,0,V
13/01/2020,13,1.3,V,8,V,67,V,,N,13.6,V,64,V,503,V,1021,V,0,V
13/01/2020,14,1,V,7,V,69,V,,N,13.3,V,67,V,420,V,1021,V,0,V
13/01/2020,15,1.3,V,8,V,69,V,,N,13.5,V,70,V,265,V,1020,V,0,V
13/01/2020,16,1.3,V,10,V,69,V,,N,13.6,V,70,V,58,V,1020,V,0,V
13/01/2020,17,6.6,V,25,V,48,V,,N,12.9,V,71,V,2,V,1020,V,0,V
13/01/2020,18,9,V,26,V,16,V,,N,10.7,V,77,V,2,V,1021,V,0,V
13/01/2020,19,7.5,V,19,V,13,V,,N,9.5,V,83,V,2,V,1021,V,0,V
13/01/2020,20,7.8,V,25,V,29,V,,N,9.8,V,85,V,2,V,1021,V,0,V
13/01/2020,21,1.3,V,6,V,70,V,,N,11.1,V,78,V,2,V,1020,V,0,V
13/01/2020,22,1,V,3,V,74,V,,N,11.5,V,76,V,2,V,1020,V,0,V
13/01/2020,23,1,V,3,V,76,V,,N,11.6,V,75,V,2,V,1020,V,0,V
13/01/2020,24,1,V,2,V,77,V,,N,12,V,73,V,2,V,1020,V,0,V
14/01/2020,1,1,V,2,V,78,V,,N,12,V,73,V,2,V,1019,V,0,V
14/01/2020,2,1,V,2,V,78,V,,N,12.1,V,72,V,2,V,1019,V,0,V
14/01/2020,3,1,V,2,V,78,V,,N,12.1,V,71,V,2,V,1019,V,0,V
14/01/2020,4,1,V,2,V,77,V,,N,12,V,70,V,2,V,1019,V,0,V
14/01/2020,5,1,V,2,V,78,V,,N,12,V,70,V,2,V,1019,V,0,V
14/01/2020,6,1.4,V,8,V,71,V,,N,11.9,V,70,V,2,V,1019,V,0,V
14/01/2020,7,1.3,V,13,V,67,V,,N,12.1,V,69,V,2,V,1020,V,0,V
14/01/2020,8,1,V,13,V,68,V,,N,12.3,V,68,V,2,V,1020,V,0,V
14/01/2020,9,1.9,V,11,V,67,V,,N,12.7,V,66,V,16,V,1020,V,0,V
14/01/2020,10,1.7,V,11,V,67,V,,N,13.4,V,67,V,68,V,1020,V,0,V
14/01/2020,11,2.5,V,11,V,67,V,,N,14.1,V,61,V,185,V,1020,V,0,V
14/01/2020,12,1.3,V,9,V,71,V,,N,14.3,V,59,V,331,V,1020,V,0,V
14/01/2020,13,1.6,V,9,V,71,V,,N,14.5,V,61,V,369,V,1019,V,0,V
14/01/2020,14,1,V,6,V,75,V,,N,14.1,V,64,V,204,V,1019,V,0,V
14/01/2020,15,1,V,7,V,77,V,,N,14.1,V,64,V,178,V,1019,V,0,V
14/01/2020,16,1,V,9,V,77,V,,N,13.9,V,62,V,81,V,1019,V,0,V
14/01/2020,17,1.5,V,10,V,76,V,,N,13,V,66,V,2,V,1020,V,0,V
14/01/2020,18,1,V,11,V,74,V,,N,12.2,V,68,V,2,V,1020,V,0,V
14/01/2020,19,1,V,8,V,77,V,,N,11.9,V,70,V,2,V,1021,V,0,V
14/01/2020,20,1,V,6,V,81,V,,N,12,V,70,V,2,V,1021,V,0,V
14/01/2020,21,1,V,5,V,82,V,,N,12.2,V,69,V,2,V,1021,V,0,V
14/01/2020,22,1,V,3,V,81,V,,N,11.9,V,71,V,2,V,1021,V,0,V
14/01/2020,23,1.3,V,3,V,79,V,,N,12.2,V,73,V,2,V,1021,V,0,V
14/01/2020,24,1,V,2,V,78,V,,N,12.1,V,72,V,2,V,1021,V,0,V
15/01/2020,1,1,V,3,V,78,V,,N,12.3,V,70,V,2,V,1020,V,0,V
15/01/2020,2,1,V,3,V,76,V,,N,12.4,V,69,V,2,V,1020,V,0,V
15/01/2020,3,1,V,2,V,73,V,,N,12.4,V,69,V,2,V,1020,V,0,V
15/01/2020,4,1.3,V,3,V,76,V,,N,12.8,V,63,V,2,V,1020,V,0,V
15/01/2020,5,1,V,3,V,75,V,,N,12.8,V,67,V,2,V,1020,V,0,V
15/01/2020,6,15.9,V,35,V,49,V,,N,12.9,V,67,V,2,V,1020,V,0,V
15/01/2020,7,2,V,16,V,63,V,,N,13.1,V,70,V,2,V,1020,V,0,V
07/08/2020,14,,N,,N,,N,,N,,N,,N,,N,,N,,N
15/01/2020,8,4.2,V,21,V,60,V,,N,13.2,V,74,V,2,V,1021,V,0,V
15/01/2020,9,2.6,V,13,V,64,V,,N,13.5,V,75,V,11,V,1021,V,0,V
15/01/2020,10,1.5,V,10,V,65,V,,N,14.1,V,73,V,101,V,1022,V,0,V
15/01/2020,11,1.6,V,10,V,67,V,,N,14.5,V,72,V,88,V,1022,V,0,V
15/01/2020,12,2.3,V,10,V,73,V,,N,14.8,V,73,V,239,V,1021,V,0,V
15/01/2020,13,1.9,V,9,V,73,V,,N,15.1,V,71,V,323,V,1021,V,0,V
15/01/2020,14,1,V,7,V,75,V,,M,15.2,V,72,V,260,V,1021,V,0,V
15/01/2020,15,1.3,V,10,V,75,V,,M,14.7,V,73,V,30,V,1021,V,0,V
15/01/2020,16,1,V,6,V,74,V,,M,14.1,V,74,V,10,V,1022,V,0,V
15/01/2020,17,8.5,V,27,V,41,V,,M,13.8,V,73,V,2,V,1022,V,0,V
15/01/2020,18,26.3,V,46,V,7,V,,M,12.1,V,77,V,2,V,1022,V,0,V
15/01/2020,19,6.2,V,32,V,9,V,,M,10.8,V,83,V,2,V,1023,V,0,V
15/01/2020,20,3.1,V,16,V,19,V,,M,10.1,V,85,V,2,V,1023,V,0,V
15/01/2020,21,,N,,N,18,V,,M,9.1,V,86,V,2,V,1024,V,0,V
15/01/2020,22,1.7,V,8,V,18,V,,M,8.3,V,87,V,2,V,1024,V,0,V
15/01/2020,23,1,V,5,V,25,V,,M,8.1,V,88,V,2,V,1024,V,0,V
15/01/2020,24,1,V,4,V,25,V,,M,7.7,V,88,V,2,V,1024,V,0,V
16/01/2020,1,1,V,4,V,26,V,,M,7.5,V,89,V,2,V,1024,V,0,V
16/01/2020,2,1,V,2,V,24,V,,M,7.1,V,89,V,2,V,1024,V,0,V
16/01/2020,3,1,V,2,V,23,V,,M,6.9,V,89,V,2,V,1024,V,0,V
16/01/2020,4,1.5,V,3,V,26,V,,M,6.9,V,90,V,2,V,1024,V,0,V
16/01/2020,5,,N,,N,28,V,,M,6.9,V,90,V,2,V,1024,V,0,V
16/01/2020,6,17.9,V,21,V,23,V,,M,7.5,V,90,V,2,V,1024,V,0,V
16/01/2020,7,34.2,V,33,V,7,V,,M,7.1,V,90,V,2,V,1025,V,0,V
16/01/2020,8,40.3,V,45,V,5,V,,M,8.2,V,91,V,2,V,1025,V,0,V
16/01/2020,9,33.3,V,46,V,13,V,,M,11.6,V,90,V,95,V,1025,V,0,V
16/01/2020,10,11.7,V,27,V,39,V,,M,13.7,V,83,V,275,V,1025,V,0,V
16/01/2020,11,3.1,V,14,V,57,V,,N,14.5,V,74,V,241,V,1025,V,0,V
16/01/2020,12,4.2,V,14,V,62,V,,N,15.1,V,71,V,449,V,1025,V,0,V
16/01/2020,13,1.6,V,9,V,67,V,,M,15.1,V,71,V,402,V,1024,V,0,V
16/01/2020,14,1,V,7,V,70,V,,M,14.7,V,75,V,331,V,1024,V,0,V
16/01/2020,15,1.6,V,9,V,70,V,,M,15.3,V,70,V,277,V,1023,V,0,V
16/01/2020,16,1,V,9,V,70,V,,M,14.7,V,70,V,83,V,1023,V,0,V
16/01/2020,17,1.8,V,18,V,58,V,,M,13.8,V,75,V,2,V,1024,V,0,V
16/01/2020,18,11.1,V,43,V,22,V,,M,12.2,V,79,V,2,V,1024,V,0,V
16/01/2020,19,3.6,V,19,V,32,V,,M,10.8,V,84,V,2,V,1025,V,0,V
16/01/2020,20,1,V,6,V,54,V,,M,11.3,V,88,V,2,V,1024,V,0,V
16/01/2020,21,1,V,3,V,57,V,,M,11.6,V,90,V,2,V,1024,V,0,V
16/01/2020,22,1,V,5,V,58,V,,M,11.5,V,90,V,2,V,1024,V,0,V
16/01/2020,23,2,V,5,V,62,V,,M,11.5,V,91,V,2,V,1024,V,0,V
16/01/2020,24,1,V,2,V,66,V,,M,11.8,V,90,V,2,V,1024,V,0,V
17/01/2020,1,1,V,3,V,71,V,,M,12.2,V,90,V,2,V,1024,V,0,V
17/01/2020,2,1,V,2,V,75,V,,M,12.2,V,89,V,2,V,1024,V,0,V
17/01/2020,3,1,V,2,V,76,V,,M,12.3,V,87,V,2,V,1024,V,0,V
17/01/2020,4,1,V,2,V,76,V,,M,12.3,V,87,V,2,V,1023,V,0,V
17/01/2020,5,1,V,2,V,75,V,,M,12.5,V,87,V,2,V,1023,V,0,V
17/01/2020,6,1,V,3,V,74,V,,M,12.4,V,87,V,2,V,1023,V,0,V
17/01/2020,7,1,V,5,V,74,V,,M,12.5,V,87,V,2,V,1024,V,0,V
17/01/2020,8,1,V,4,V,71,V,,M,12.5,V,87,V,2,V,1024,V,0,V
17/01/2020,9,1.5,V,7,V,67,V,,M,13.3,V,86,V,83,V,1023,V,0,V
17/01/2020,10,1.3,V,5,V,69,V,,M,14,V,84,V,219,V,1024,V,0,V
17/01/2020,11,1,V,7,V,68,V,,M,14.9,V,81,V,228,V,1024,V,0,V
17/01/2020,12,1,V,7,V,68,V,,M,15.5,V,78,V,455,V,1023,V,0,V
17/01/2020,13,1,V,7,V,70,V,,M,15.9,V,74,V,484,V,1022,V,0,V
17/01/2020,14,1,V,9,V,72,V,,M,15.9,V,69,V,398,V,1022,V,0,V
17/01/2020,15,1,V,6,V,73,V,,M,15.4,V,66,V,271,V,1022,V,0,V
20/01/2020,1,,N,,N,64,V,,N,10.7,V,94,V,2,V,1014,V,0,V
17/01/2020,16,1,V,6,V,74,V,,M,15,V,68,V,82,V,1022,V,0,V
17/01/2020,17,1,V,5,V,73,V,,M,14.2,V,69,V,2,V,1022,V,0,V
17/01/2020,18,1,V,5,V,70,V,,M,13.9,V,73,V,2,V,1024,V,0,V
17/01/2020,19,1,V,5,V,67,V,,M,13.9,V,76,V,2,V,1025,V,0,V
17/01/2020,20,1,V,6,V,63,V,,M,12.9,V,79,V,2,V,1026,V,0,V
17/01/2020,21,1,V,2,V,66,V,,M,11.7,V,75,V,2,V,1026,V,0,V
17/01/2020,22,1,V,2,V,69,V,,M,11.2,V,73,V,2,V,1026,V,0,V
17/01/2020,23,1,V,2,V,68,V,,M,10.8,V,75,V,2,V,1027,V,0,V
17/01/2020,24,1,V,2,V,63,V,,M,10.4,V,75,V,2,V,1027,V,0,V
18/01/2020,1,1,V,2,V,61,V,,M,10.2,V,76,V,2,V,1027,V,0,V
18/01/2020,2,5,V,7,V,52,V,,M,9.6,V,78,V,2,V,1027,V,0,V
18/01/2020,3,1,V,2,V,36,V,,M,9,V,80,V,2,V,1027,V,0,V
18/01/2020,4,1,V,2,V,28,V,,M,7.9,V,83,V,2,V,1027,V,0,V
18/01/2020,5,1.6,V,3,V,32,V,,M,7.6,V,85,V,2,V,1027,V,0,V
18/01/2020,6,1.6,V,6,V,24,V,,M,7.1,V,87,V,2,V,1026,V,0,V
18/01/2020,7,3.2,V,12,V,25,V,,M,7.3,V,87,V,2,V,1027,V,0,V
18/01/2020,8,11,V,19,V,26,V,,M,8.8,V,87,V,2,V,1027,V,0,V
18/01/2020,9,6.6,V,17,V,37,V,,M,10.7,V,86,V,2,V,1027,V,0,V
18/01/2020,10,6.4,V,18,V,48,V,,M,12.8,V,80,V,146,V,1027,V,0,V
18/01/2020,11,1.8,V,8,V,64,V,,M,13.9,V,73,V,239,V,1027,V,0,V
18/01/2020,12,1.3,V,6,V,66,V,,M,13.8,V,74,V,230,V,1025,V,0,V
18/01/2020,13,1,V,7,V,66,V,,M,14.3,V,75,V,490,V,1024,V,0,V
18/01/2020,14,1,V,6,V,69,V,,M,14.7,V,75,V,428,V,1022,V,0,V
18/01/2020,15,1,V,5,V,71,V,,M,14.3,V,74,V,205,V,1022,V,0,V
18/01/2020,16,1,V,5,V,71,V,,M,14.4,V,75,V,88,V,1022,V,0,V
18/01/2020,17,1,V,5,V,67,V,,M,13.8,V,77,V,2,V,1021,V,0,V
18/01/2020,18,1.8,V,11,V,50,V,,M,12.5,V,82,V,2,V,1020,V,0,V
18/01/2020,19,1.7,V,12,V,44,V,,M,11.7,V,85,V,2,V,1020,V,0,V
18/01/2020,20,1,V,7,V,52,V,,M,11.5,V,86,V,2,V,1019,V,0,V
18/01/2020,21,1,V,5,V,65,V,,M,12.4,V,77,V,2,V,1019,V,0,V
18/01/2020,22,10.3,V,11,V,47,V,,M,11,V,80,V,2,V,1018,V,0,V
18/01/2020,23,1.4,V,4,V,59,V,,M,11.7,V,83,V,2,V,1018,V,0,V
18/01/2020,24,1,V,2,V,54,V,,M,11.8,V,86,V,2,V,1017,V,0,V
19/01/2020,1,1,V,2,V,48,V,,M,11.9,V,87,V,2,V,1017,V,0,V
19/01/2020,2,1,V,2,V,48,V,,M,12,V,88,V,2,V,1016,V,0,V
19/01/2020,3,1,V,2,V,41,V,,M,12,V,89,V,2,V,1015,V,0,V
19/01/2020,4,1,V,2,V,35,V,,M,11.8,V,89,V,2,V,1015,V,0,V
19/01/2020,5,1.3,V,3,V,32,V,,M,11.5,V,90,V,2,V,1014,V,0,V
19/01/2020,6,1,V,2,V,45,V,,M,11.6,V,90,V,2,V,1013,V,0,V
19/01/2020,7,1,V,2,V,48,V,,M,11.7,V,89,V,2,V,1013,V,0,V
19/01/2020,8,1.4,V,3,V,50,V,,M,11.8,V,89,V,2,V,1013,V,0,V
19/01/2020,9,1.3,V,3,V,57,V,,M,12,V,90,V,2,V,1013,V,0,V
19/01/2020,10,1.3,V,3,V,57,V,,M,11.9,V,91,V,2,V,1013,V,0,V
19/01/2020,11,1,V,3,V,58,V,,M,12.3,V,91,V,2,V,1013,V,0,V
19/01/2020,12,1,V,2,V,60,V,,M,12.2,V,92,V,2,V,1013,V,0,V
19/01/2020,13,1,V,2,V,63,V,,M,11.4,V,93,V,2,V,1012,V,0,V
19/01/2020,14,1,V,2,V,66,V,,M,11.1,V,94,V,2,V,1012,V,0,V
19/01/2020,15,1,V,2,V,66,V,,M,10.9,V,94,V,2,V,1012,V,0,V
19/01/2020,16,1,V,2,V,69,V,,M,10.4,V,93,V,2,V,1012,V,0,V
19/01/2020,17,1,V,2,V,69,V,,M,10,V,91,V,2,V,1012,V,0,V
19/01/2020,18,1,V,2,V,71,V,,M,10,V,89,V,2,V,1013,V,0,V
19/01/2020,19,1,V,2,V,69,V,,N,10,V,90,V,2,V,1013,V,0,V
19/01/2020,20,,N,,N,,N,,N,10,V,93,V,2,V,1013,V,0,V
19/01/2020,21,,N,,N,68,V,,N,10.4,V,94,V,2,V,1013,V,0,V
19/01/2020,22,1,V,2,V,67,V,,N,10.3,V,94,V,2,V,1014,V,0,V
19/01/2020,23,,N,,N,63,V,,N,10.5,V,95,V,2,V,1014,V,0,V
19/01/2020,24,,N,,N,60,V,,N,10.4,V,95,V,2,V,1014,V,0,V
06/08/2020,24,,N,,N,,N,,N,,N,,N,,N,,N,,N
20/01/2020,2,1,V,2,V,70,V,,N,10.6,V,92,V,2,V,1014,V,0,V
20/01/2020,3,1,V,2,V,74,V,,N,10.3,V,90,V,2,V,1013,V,0,V
20/01/2020,4,1,V,2,V,72,V,,N,10.5,V,91,V,2,V,1014,V,0,V
20/01/2020,5,1,V,2,V,71,V,,N,10.5,V,92,V,2,V,1014,V,0,V
20/01/2020,6,1,V,2,V,71,V,,N,10.8,V,90,V,2,V,1014,V,0,V
20/01/2020,7,1.3,V,2,V,70,V,,N,11,V,87,V,2,V,1014,V,0,V
20/01/2020,8,1.3,V,3,V,67,V,,N,11.2,V,90,V,2,V,1014,V,0,V
20/01/2020,9,1.3,V,2,V,70,V,,N,10.9,V,92,V,2,V,1015,V,0,V
20/01/2020,10,2.3,V,3,V,66,V,,N,11.2,V,93,V,2,V,1016,V,0,V
20/01/2020,11,2.1,V,4,V,66,V,,N,11.5,V,93,V,3,V,1016,V,0,V
20/01/2020,12,1.7,V,3,V,68,V,,N,11.4,V,93,V,2,V,1016,V,0,V
20/01/2020,13,1,V,2,V,68,V,,N,11.5,V,93,V,20,V,1015,V,0,V
20/01/2020,14,1,V,3,V,62,V,,N,12,V,93,V,166,V,1015,V,0,V
20/01/2020,15,3,V,5,V,57,V,,N,13.1,V,89,V,170,V,1015,V,0,V
20/01/2020,16,2.3,V,5,V,55,V,,N,13,V,88,V,2,V,1016,V,0,V
20/01/2020,17,4.4,V,10,V,50,V,,N,12.5,V,88,V,2,V,1017,V,0,V
20/01/2020,18,2.1,V,5,V,58,V,,N,12.6,V,89,V,2,V,1017,V,0,V
20/01/2020,19,1,V,2,V,65,V,,N,12.6,V,90,V,2,V,1018,V,0,V
20/01/2020,20,1,V,2,V,65,V,,N,12.7,V,89,V,2,V,1018,V,0,V
20/01/2020,21,1,V,2,V,63,V,,N,12.8,V,90,V,2,V,1018,V,0,V
20/01/2020,22,1,V,2,V,63,V,,N,13,V,91,V,2,V,1018,V,0,V
20/01/2020,23,1,V,2,V,67,V,,N,13.5,V,88,V,2,V,1018,V,0,V
20/01/2020,24,1,V,2,V,69,V,,N,14.1,V,84,V,2,V,1018,V,0,V
21/01/2020,1,1,V,2,V,69,V,,N,14.1,V,82,V,2,V,1017,V,0,V
21/01/2020,2,1,V,2,V,68,V,,N,14,V,82,V,2,V,1017,V,0,V
21/01/2020,3,1,V,2,V,68,V,,N,14.1,V,82,V,2,V,1017,V,0,V
21/01/2020,4,1,V,2,V,67,V,,N,13.8,V,85,V,2,V,1016,V,0,V
21/01/2020,5,1,V,2,V,66,V,,N,13.9,V,85,V,2,V,1017,V,0,V
21/01/2020,6,1,V,3,V,64,V,,N,13.9,V,85,V,2,V,1016,V,0,V
21/01/2020,7,1.3,V,3,V,65,V,,N,14.2,V,83,V,2,V,1016,V,0,V
21/01/2020,8,2.9,V,8,V,63,V,,N,14.3,V,81,V,2,V,1016,V,0,V
21/01/2020,9,1.9,V,3,V,66,V,,N,14.5,V,79,V,2,V,1016,V,0,V
21/01/2020,10,2.1,V,3,V,65,V,,N,14.7,V,79,V,2,V,1017,V,0,V
21/01/2020,11,1.3,V,2,V,65,V,,N,14.7,V,78,V,5,V,1017,V,0,V
21/01/2020,12,1.3,V,3,V,64,V,,N,14.9,V,77,V,50,V,1017,V,0,V
21/01/2020,13,1.3,V,2,V,66,V,,N,14.9,V,78,V,40,V,1016,V,0,V
21/01/2020,14,1.3,V,2,V,65,V,,N,14.5,V,81,V,3,V,1016,V,0,V
21/01/2020,15,1,V,2,V,66,V,,N,14.1,V,84,V,2,V,1015,V,0,V
21/01/2020,16,1.3,V,3,V,66,V,,N,13.9,V,87,V,12,V,1015,V,0,V
21/01/2020,17,1,V,3,V,68,V,,N,13.6,V,89,V,2,V,1014,V,0,V
21/01/2020,18,1,V,5,V,68,V,,N,13.6,V,90,V,2,V,1015,V,0,V
21/01/2020,19,1,V,4,V,69,V,,N,13.8,V,89,V,2,V,1015,V,0,V
21/01/2020,20,1,V,2,V,69,V,,N,13.9,V,89,V,2,V,1016,V,0,V
21/01/2020,21,1,V,2,V,68,V,,N,14,V,89,V,2,V,1016,V,0,V
21/01/2020,22,1,V,5,V,63,V,,N,14.1,V,88,V,2,V,1016,V,0,V
21/01/2020,23,1,V,2,V,66,V,,N,14.1,V,88,V,2,V,1016,V,0,V
21/01/2020,24,1,V,2,V,65,V,,N,14,V,88,V,2,V,1016,V,0,V
22/01/2020,1,1,V,2,V,64,V,,N,13.8,V,88,V,2,V,1016,V,0,V
22/01/2020,2,1,V,3,V,58,V,,N,13.6,V,89,V,2,V,1016,V,0,V
22/01/2020,3,1,V,3,V,56,V,,N,13.6,V,89,V,2,V,1016,V,0,V
22/01/2020,4,1,V,2,V,58,V,,N,14.3,V,91,V,2,V,1016,V,0,V
22/01/2020,5,1,V,2,V,56,V,,N,14.3,V,91,V,2,V,1016,V,0,V
22/01/2020,6,3.4,V,8,V,48,V,,N,14.1,V,92,V,2,V,1016,V,0,V
22/01/2020,7,2.8,V,6,V,51,V,,N,13.7,V,91,V,2,V,1016,V,0,V
22/01/2020,8,2.2,V,6,V,57,V,,N,13.8,V,88,V,2,V,1017,V,0,V
22/01/2020,9,2.6,V,4,V,57,V,,N,14.5,V,85,V,45,V,1017,V,0,V
22/01/2020,10,2.4,V,4,V,55,V,,N,14.9,V,84,V,92,V,1017,V,0,V
22/01/2020,11,2,V,4,V,56,V,,N,15.4,V,81,V,201,V,1016,V,0,V
22/01/2020,12,1.6,V,5,V,58,V,,N,15.6,V,79,V,312,V,1016,V,0,V
22/01/2020,13,1.5,V,4,V,60,V,,N,15.7,V,79,V,404,V,1015,V,0,V
22/01/2020,14,1.3,V,5,V,61,V,,N,15.6,V,80,V,360,V,1014,V,0,V
22/01/2020,15,1,V,2,V,62,V,,N,15.2,V,82,V,126,V,1014,V,0,V
22/01/2020,16,1.3,V,2,V,62,V,,N,14.8,V,83,V,9,V,1014,V,0,V
22/01/2020,17,1,V,3,V,63,V,,N,14.5,V,83,V,2,V,1014,V,0,V
22/01/2020,18,1.3,V,3,V,65,V,,N,14.5,V,83,V,2,V,1014,V,0,V
22/01/2020,19,1,V,2,V,66,V,,N,14.5,V,83,V,2,V,1014,V,0,V
22/01/2020,20,1,V,2,V,69,V,,N,14.6,V,82,V,2,V,1014,V,0,V
22/01/2020,21,1,V,2,V,70,V,,N,14.8,V,82,V,2,V,1014,V,0,V
22/01/2020,22,2.1,V,3,V,68,V,,N,15,V,81,V,2,V,1015,V,0,V
22/01/2020,23,1.3,V,2,V,67,V,,N,14.7,V,86,V,2,V,1015,V,0,V
22/01/2020,24,1,V,2,V,64,V,,N,14.6,V,89,V,2,V,1015,V,0,V
23/01/2020,1,1,V,2,V,62,V,,N,14.7,V,89,V,2,V,1015,V,0,V
23/01/2020,2,1,V,2,V,58,V,,N,14.5,V,91,V,2,V,1015,V,0,V
23/01/2020,3,1.5,V,3,V,51,V,,N,14.2,V,91,V,2,V,1015,V,0,V
23/01/2020,4,1.5,V,3,V,53,V,,N,13.6,V,87,V,2,V,1015,V,0,V
23/01/2020,5,1,V,3,V,52,V,,N,13,V,83,V,2,V,1016,V,0,V
23/01/2020,6,14.2,V,23,V,27,V,,N,12.1,V,83,V,2,V,1016,V,0,V
23/01/2020,7,19.4,V,39,V,15,V,,N,11.8,V,84,V,2,V,1017,V,0,V
23/01/2020,8,30.3,V,37,V,8,V,,N,11.4,V,85,V,4,V,1018,V,0,V
23/01/2020,9,11.2,V,24,V,26,V,,N,13.7,V,85,V,90,V,1018,V,0,V
23/01/2020,10,4,V,12,V,47,V,,M,14.6,V,78,V,235,V,1018,V,0,V
23/01/2020,11,3.8,V,14,V,49,V,,M,14.7,V,76,V,161,V,1019,V,0,V
23/01/2020,12,2.7,V,9,V,56,V,,N,14.9,V,76,V,451,V,1018,V,0,V
23/01/2020,13,2.1,V,7,V,59,V,,N,15.5,V,73,V,502,V,1018,V,0,V
23/01/2020,14,1,V,3,V,64,V,,N,15.6,V,69,V,434,V,1018,V,0,V
23/01/2020,15,1.9,V,6,V,60,V,,N,16.2,V,69,V,294,V,1018,V,0,V
23/01/2020,16,2.8,V,9,V,58,V,,N,15.7,V,72,V,119,V,1018,V,0,V
23/01/2020,17,3.8,V,10,V,49,V,,N,14.6,V,78,V,8,V,1018,V,0,V
23/01/2020,18,6.1,V,11,V,39,V,,N,12.8,V,84,V,2,V,1018,V,0,V
23/01/2020,19,3.3,V,11,V,33,V,,N,12.2,V,86,V,2,V,1019,V,0,V
23/01/2020,20,1.8,V,6,V,35,V,,N,11.8,V,88,V,2,V,1019,V,0,V
23/01/2020,21,1,V,3,V,40,V,,N,12.1,V,90,V,2,V,1019,V,0,V
23/01/2020,22,1,V,3,V,29,V,,N,11.3,V,90,V,2,V,1019,V,0,V
23/01/2020,23,1,V,2,V,31,V,,N,10.8,V,91,V,2,V,1019,V,0,V
23/01/2020,24,1.6,V,2,V,24,V,,N,10.4,V,91,V,2,V,1019,V,0,V
24/01/2020,1,1,V,2,V,29,V,,N,11,V,92,V,2,V,1018,V,0,V
24/01/2020,2,1,V,2,V,25,V,,N,11,V,92,V,2,V,1018,V,0,V
24/01/2020,3,1.5,V,2,V,21,V,,N,11.1,V,92,V,2,V,1018,V,0,V
24/01/2020,4,3.8,V,5,V,25,V,,N,11.5,V,92,V,2,V,1017,V,0,V
24/01/2020,5,1,V,2,V,30,V,,N,11.7,V,92,V,2,V,1017,V,0,V
24/01/2020,6,3.9,V,6,V,26,V,,N,12.1,V,92,V,2,V,1017,V,0,V
24/01/2020,7,18.4,V,24,V,30,V,,N,12.7,V,93,V,2,V,1017,V,0,V
24/01/2020,8,98.8,V,65,V,10,V,,N,12.7,V,93,V,5,V,1018,V,0,V
24/01/2020,9,38.2,V,35,V,29,V,,N,13.6,V,92,V,103,V,1018,V,0,V
24/01/2020,10,4.6,V,12,V,54,V,,N,14.1,V,89,V,200,V,1018,V,0,V
24/01/2020,11,5.9,V,12,V,57,V,,N,14.3,V,85,V,241,V,1018,V,0,V
24/01/2020,12,10,V,15,V,54,V,,N,15.2,V,78,V,389,V,1018,V,0,V
24/01/2020,13,3.8,V,9,V,59,V,,N,15.5,V,76,V,494,V,1017,V,0,V
24/01/2020,14,3.3,V,8,V,62,V,,N,15.1,V,76,V,445,V,1017,V,0,V
24/01/2020,15,2.8,V,8,V,64,V,,N,14.9,V,75,V,289,V,1017,V,0,V
24/01/2020,16,4.3,V,9,V,64,V,,N,14.4,V,74,V,104,V,1017,V,0,V
24/01/2020,17,4.4,V,13,V,52,V,,N,13.7,V,78,V,2,V,1017,V,0,V
24/01/2020,18,12,V,17,V,28,V,,N,12.1,V,83,V,2,V,1018,V,0,V
24/01/2020,19,5.1,V,17,V,16,V,,N,10.6,V,87,V,2,V,1018,V,0,V
24/01/2020,20,7.1,V,23,V,6,V,,N,9.7,V,89,V,2,V,1019,V,0,V
24/01/2020,21,2.3,V,7,V,19,V,,N,9,V,90,V,2,V,1019,V,0,V
24/01/2020,22,1.3,V,3,V,22,V,,N,8.8,V,91,V,2,V,1019,V,0,V
24/01/2020,23,1.8,V,2,V,21,V,,N,8.4,V,91,V,2,V,1019,V,0,V
24/01/2020,24,1.3,V,3,V,27,V,,N,8.3,V,92,V,2,V,1019,V,0,V
25/01/2020,1,1,V,3,V,28,V,,N,8.1,V,92,V,2,V,1018,V,0,V
