DATA_HI,PERÍODE_HI,NO_HI,NO2_HI,PM10_HI,TMP_HI,O3_HI
30/10/2020,6,3.4,6,,,7
30/10/2020,7,71.3,4,,,2
30/10/2020,8,94.4,2,,,7
30/10/2020,9,58.7,9,,,35
30/10/2020,10,11.9,30,,,45
30/10/2020,11,1,18,,,52
30/10/2020,12,1,9,,,47
30/10/2020,13,1.3,7,,,50
30/10/2020,14,1,5,,,56
30/10/2020,15,1,5,,,56
30/10/2020,16,1,7,,,55
30/10/2020,17,1,9,,,54
30/10/2020,18,1.3,19,,,32
30/10/2020,19,1,21,,,20
30/10/2020,20,1,18,,,25
30/10/2020,21,1,14,,,23
30/10/2020,22,1,10,,,25
30/10/2020,23,1,9,,,15
30/10/2020,24,1,8,,,14
31/10/2020,1,1,7,,,10
31/10/2020,2,1,4,,,9
31/10/2020,3,1,4,,,10
31/10/2020,4,1,4,,,16
31/10/2020,5,1,4,,,10
31/10/2020,6,1,4,,,7
31/10/2020,7,2.6,5,,,6
31/10/2020,8,9.7,7,,,11
31/10/2020,9,6.2,13,,,41
31/10/2020,10,1,12,,,50
31/10/2020,11,1,8,,,50
31/10/2020,12,1,6,,,52
31/10/2020,13,1,5,,,58
31/10/2020,14,1,5,,,56
31/10/2020,15,1,4,,,62
31/10/2020,16,1,3,,,61
31/10/2020,17,1,4,,,57
31/10/2020,18,1,9,,,41
31/10/2020,19,1,10,,,42
31/10/2020,20,1,10,,,37
31/10/2020,21,1,13,,,40
31/10/2020,22,1,12,,,49
31/10/2020,23,1,7,,,50
31/10/2020,24,1,4,,,50
01/11/2020,1,1,3,,,57
01/11/2020,2,1,5,,,49
01/11/2020,3,1,6,,,42
01/11/2020,4,1,5,,,20
01/11/2020,5,1,4,,,17
01/11/2020,6,1,5,,,17
01/11/2020,7,1,5,,,25
01/11/2020,8,1,7,,,28
01/11/2020,9,1,7,,,55
01/11/2020,10,1,5,,,53
01/11/2020,11,1,3,,,55
01/11/2020,12,1,2,,,56
01/11/2020,13,1,2,,,60
01/11/2020,14,1,2,,,62
01/11/2020,15,1,3,,,62
01/11/2020,16,1,2,,,68
01/11/2020,17,1,3,,,64
01/11/2020,18,1,6,,,48
01/11/2020,19,1,8,,,45
01/11/2020,20,1,7,,,52
01/11/2020,21,1,7,,,49
01/11/2020,22,1,6,,,50
01/11/2020,23,1,4,,,49
01/11/2020,24,1,2,,,58
02/11/2020,1,1,4,3,,58
02/11/2020,2,1,3,3,,59
02/11/2020,3,1,3,3,,61
02/11/2020,4,1,2,3,,59
02/11/2020,5,1,2,3,,58
02/11/2020,6,1,5,3,,56
02/11/2020,7,1,9,3,,51
02/11/2020,8,1.3,11,3,,51
02/11/2020,9,1,10,3,,55
02/11/2020,10,1,9,3,,56
02/11/2020,11,1,8,3,,58
02/11/2020,12,1,8,3,,58
02/11/2020,13,1,6,3,,63
02/11/2020,14,1,3,3,,67
02/11/2020,15,1,2,3,,67
02/11/2020,16,1,6,3,,64
02/11/2020,17,1,7,3,,61
02/11/2020,18,1,8,3,,54
02/11/2020,19,1,9,6,,57
02/11/2020,20,1,8,3,,51
02/11/2020,21,1,8,3,,45
02/11/2020,22,1,7,3,,49
02/11/2020,23,1,6,7,,62
02/11/2020,24,1,5,3,,53
03/11/2020,1,1,3,3,,36
03/11/2020,2,1,3,3,,35
03/11/2020,3,1,3,3,,31
03/11/2020,4,1,4,3,,34
03/11/2020,5,1.3,6,3,,33
03/11/2020,6,1,7,3,,21
03/11/2020,7,3.3,9,3,,20
03/11/2020,8,10.6,12,3,,21
03/11/2020,9,9.7,15,3,,32
03/11/2020,10,7,20,3,,53
03/11/2020,11,1,17,3,,58
03/11/2020,12,1,13,3,,48
03/11/2020,13,1,14,3,,48
03/11/2020,14,1,10,3,,51
03/11/2020,15,1,6,3,,52
03/11/2020,16,1,7,3,,52
03/11/2020,17,1,8,3,,47
03/11/2020,18,1,9,3,,36
03/11/2020,19,1,5,22,,46
03/11/2020,20,1,3,13,,47
03/11/2020,21,1,2,12,,50
03/11/2020,22,1,2,10,,53
03/11/2020,23,1,2,20,,51
03/11/2020,24,1,2,13,,53
04/11/2020,1,1,2,17,,48
04/11/2020,2,1,2,15,,46
04/11/2020,3,1,2,24,,47
04/11/2020,4,1,2,12,,46
04/11/2020,5,1,2,18,,45
04/11/2020,6,1,2,14,,46
04/11/2020,7,1,6,12,,44
04/11/2020,8,1,6,6,,42
04/11/2020,9,1,9,3,,42
04/11/2020,10,1,7,8,,44
04/11/2020,11,1,7,12,,43
04/11/2020,12,1,5,10,,44
04/11/2020,13,1,5,9,,47
04/11/2020,14,1,3,3,,48
04/11/2020,15,1,3,3,,49
04/11/2020,16,1,3,3,,48
04/11/2020,17,1,5,3,,45
04/11/2020,18,1,3,3,,47
04/11/2020,19,1.4,3,10,,47
04/11/2020,20,1,2,14,,50
04/11/2020,21,1,2,12,,49
04/11/2020,22,1,2,10,,49
04/11/2020,23,1,2,9,,49
04/11/2020,24,1,2,3,,51
05/11/2020,1,1,2,3,,43
05/11/2020,2,1,2,20,,43
05/11/2020,3,1,2,14,,42
05/11/2020,4,1,2,14,,42
05/11/2020,5,1,2,14,,41
05/11/2020,6,1,2,10,,45
05/11/2020,7,1.4,4,7,,41
05/11/2020,8,8.2,12,,,55
05/11/2020,9,1,5,16,,63
05/11/2020,10,1.4,5,3,,57
05/11/2020,11,7.6,6,19,,37
05/11/2020,12,1.4,7,3,,34
05/11/2020,13,1,7,3,,35
05/11/2020,14,1,5,3,,35
05/11/2020,15,1,7,3,,33
05/11/2020,16,2.4,8,3,,32
05/11/2020,17,3.8,18,3,,33
05/11/2020,18,2.7,15,3,,38
05/11/2020,19,3,11,3,,38
05/11/2020,20,1.7,9,3,,37
05/11/2020,21,1.3,7,3,,35
05/11/2020,22,1.4,6,8,,36
05/11/2020,23,1,7,3,,28
05/11/2020,24,1,5,3,,39
06/11/2020,1,1,2,3,,49
06/11/2020,2,1,3,3,,44
06/11/2020,3,1,5,16,,37
06/11/2020,4,1,7,13,,40
06/11/2020,5,1,5,8,,39
06/11/2020,6,2.3,6,6,,32
06/11/2020,7,2.2,10,12,,30
06/11/2020,8,2.7,13,13,,37
06/11/2020,9,11,13,23,,34
06/11/2020,10,16.6,10,16,,37
06/11/2020,11,14.5,9,28,,42
06/11/2020,12,5.5,7,29,,43
06/11/2020,13,2.8,6,27,,43
06/11/2020,14,10.3,6,17,,42
06/11/2020,15,7.6,4,31,,44
06/11/2020,16,7.7,4,30,,45
06/11/2020,17,11.3,5,21,,43
06/11/2020,18,7.7,4,23,,41
06/11/2020,19,4.1,4,40,,41
06/11/2020,20,6.9,3,50,,41
06/11/2020,21,10.1,3,38,,39
06/11/2020,22,14.4,3,44,,37
06/11/2020,23,22.6,6,20,,36
06/11/2020,24,3.4,3,15,,39
07/11/2020,1,21.3,7,29,,41
07/11/2020,2,14.2,4,49,,35
07/11/2020,3,9.5,5,20,,38
07/11/2020,4,11.5,4,51,,38
07/11/2020,5,3.9,4,45,,41
07/11/2020,6,6.4,3,55,,46
07/11/2020,7,9.4,7,40,,46
07/11/2020,8,7.9,7,62,,48
07/11/2020,9,9.1,7,69,,46
07/11/2020,10,11.3,7,61,,49
07/11/2020,11,10.7,6,55,,45
07/11/2020,12,9.2,6,36,,44
07/11/2020,13,5.7,5,35,,43
07/11/2020,14,6.4,5,36,,39
07/11/2020,15,7.1,5,20,,42
07/11/2020,16,3.6,2,33,,43
07/11/2020,17,1,2,33,,46
07/11/2020,18,3,3,65,,45
07/11/2020,19,26.9,10,55,,43
07/11/2020,20,31.9,8,72,,42
07/11/2020,21,15.1,8,81,,30
07/11/2020,22,14.8,8,35,,40
07/11/2020,23,47.1,8,45,,29
07/11/2020,24,16.8,9,14,,11
08/11/2020,1,27.4,7,27,,24
08/11/2020,2,18.5,9,15,,21
08/11/2020,3,15.5,5,15,,15
08/11/2020,4,13.4,4,12,,11
08/11/2020,5,6,3,10,,10
08/11/2020,6,6.1,3,7,,10
08/11/2020,7,3.7,3,3,,12
08/11/2020,8,4,4,3,,11
08/11/2020,9,22.5,11,3,,43
08/11/2020,10,28.5,9,20,,59
08/11/2020,11,21.6,7,22,,61
08/11/2020,12,18.9,5,3,,66
08/11/2020,13,5.2,2,9,,63
08/11/2020,14,2,2,10,,61
08/11/2020,15,1,2,7,,67
08/11/2020,16,1,3,18,,68
08/11/2020,17,4.3,6,20,,58
08/11/2020,18,15.2,10,39,,29
08/11/2020,19,32.3,12,23,,14
08/11/2020,20,35.5,10,12,,14
08/11/2020,21,24.1,7,9,,10
08/11/2020,22,8,6,25,,7
08/11/2020,23,6.5,2,3,,15
08/11/2020,24,3.1,2,6,,12
09/11/2020,1,2.1,2,7,,16
09/11/2020,2,1,2,3,,17
09/11/2020,3,2,2,3,,13
09/11/2020,4,1.3,2,3,,18
09/11/2020,5,1,4,3,,18
09/11/2020,6,2.1,4,3,,17
09/11/2020,7,8.3,9,6,,16
09/11/2020,8,14.3,10,28,,13
09/11/2020,9,8.4,15,28,,39
09/11/2020,10,11.4,15,33,,54
09/11/2020,11,13.6,11,27,,58
09/11/2020,12,7.2,9,24,,59
09/11/2020,13,1.5,9,24,,57
09/11/2020,14,2.2,6,26,,66
09/11/2020,15,2.3,9,31,,63
09/11/2020,16,2,12,31,,51
09/11/2020,17,15.1,18,41,,32
09/11/2020,18,24.3,19,39,,24
09/11/2020,19,31.2,18,25,,21
09/11/2020,20,65.2,16,7,,21
09/11/2020,21,35.5,11,26,,22
09/11/2020,22,31.4,7,3,,22
09/11/2020,23,11.3,4,3,,28
09/11/2020,24,4.2,3,12,,35
10/11/2020,1,3,2,15,,34
10/11/2020,2,3.5,2,13,,34
10/11/2020,3,2.5,2,12,,33
10/11/2020,4,1.3,5,12,,42
10/11/2020,5,1.6,2,3,,33
10/11/2020,6,2.3,5,3,,23
10/11/2020,7,7.9,14,3,,19
10/11/2020,8,19.3,14,9,,21
10/11/2020,9,9.1,20,16,,45
10/11/2020,10,6.6,18,6,,54
10/11/2020,11,3.6,14,3,,56
10/11/2020,12,2.6,12,3,,57
10/11/2020,13,1.8,11,3,,55
10/11/2020,14,1.3,8,17,,58
10/11/2020,15,1.8,10,12,,50
10/11/2020,16,1.3,11,17,,53
10/11/2020,17,1.7,9,21,,53
10/11/2020,18,2.6,9,24,,54
10/11/2020,19,1.9,9,18,,55
10/11/2020,20,1.7,7,23,,50
10/11/2020,21,1.5,8,17,,42
10/11/2020,22,1,6,24,,47
10/11/2020,23,2,3,12,,50
10/11/2020,24,1.4,2,11,,53
11/11/2020,1,1.6,2,10,,51
11/11/2020,2,1,2,10,,47
11/11/2020,3,1,2,6,,44
11/11/2020,4,1,2,3,,41
11/11/2020,5,1,2,3,,43
11/11/2020,6,2,3,3,,37
11/11/2020,7,3.7,13,7,,32
11/11/2020,8,4.9,19,6,,29
11/11/2020,9,3.2,17,7,,42
11/11/2020,10,1.7,13,8,,48
11/11/2020,11,1.3,12,3,,53
11/11/2020,12,1.3,12,3,,54
11/11/2020,13,1.3,12,3,,56
11/11/2020,14,1.3,8,3,,58
11/11/2020,15,1,13,3,,59
11/11/2020,16,1.3,14,6,,59
11/11/2020,17,1.5,13,25,,54
11/11/2020,18,1.5,11,3,,45
11/11/2020,19,1.4,13,3,,37
11/11/2020,20,1.3,15,7,,27
11/11/2020,21,1,11,7,,42
11/11/2020,22,1,7,6,,40
11/11/2020,23,2,6,6,,39
11/11/2020,24,1,4,6,,38
12/11/2020,1,1,2,3,,40
12/11/2020,2,1.3,2,3,,37
12/11/2020,3,1,3,3,,28
12/11/2020,4,1.7,4,3,,29
12/11/2020,5,1.7,3,7,,27
12/11/2020,6,1.9,5,7,,22
12/11/2020,7,8.5,9,3,,13
12/11/2020,8,19,7,8,,12
12/11/2020,9,25.6,8,12,,26
12/11/2020,10,10.5,17,3,,57
12/11/2020,11,2.8,15,3,,65
12/11/2020,12,2.1,15,3,,58
12/11/2020,13,1,14,3,,63
12/11/2020,14,1.7,10,3,,64
12/11/2020,15,1.4,8,6,,61
12/11/2020,16,2.1,12,3,,50
12/11/2020,17,2.8,20,17,,40
12/11/2020,18,2.3,18,3,,39
12/11/2020,19,2.4,13,8,,37
12/11/2020,20,1.3,10,11,,33
12/11/2020,21,1.6,9,3,,27
12/11/2020,22,1.6,8,3,,27
12/11/2020,23,1.4,7,3,,33
12/11/2020,24,1,5,3,,32
13/11/2020,1,1.7,3,17,,25
13/11/2020,2,1.3,5,3,,24
13/11/2020,3,1,5,3,,26
13/11/2020,4,1,3,3,,25
13/11/2020,5,1,4,3,,27
13/11/2020,6,1.7,6,3,,31
13/11/2020,7,4.3,9,3,,27
13/11/2020,8,7.1,14,19,,29
13/11/2020,9,6.7,17,19,,40
13/11/2020,10,2.5,15,15,,49
13/11/2020,11,1.5,13,7,,55
13/11/2020,12,2,20,16,,59
13/11/2020,13,1.9,17,25,,60
13/11/2020,14,1,12,18,,64
13/11/2020,15,1,8,15,,64
13/11/2020,16,2.1,8,14,,59
13/11/2020,17,1,12,39,,49
13/11/2020,18,10.4,13,38,,30
13/11/2020,19,12.1,11,3,,33
13/11/2020,20,3.6,9,31,,38
13/11/2020,21,3,7,15,,42
13/11/2020,22,2.5,6,20,,46
13/11/2020,23,1.3,5,23,,41
13/11/2020,24,2,6,18,,36
14/11/2020,1,1,6,11,,22
14/11/2020,2,1.4,5,3,,27
14/11/2020,3,1.3,5,3,,33
14/11/2020,4,1,5,10,,35
14/11/2020,5,1.3,4,7,,39
14/11/2020,6,1.3,5,18,,35
14/11/2020,7,3.9,7,24,,26
14/11/2020,8,3.5,10,3,,29
14/11/2020,9,2.7,11,29,,30
14/11/2020,10,2.3,12,19,,47
14/11/2020,11,13.5,13,17,,56
14/11/2020,12,50,12,15,,62
14/11/2020,13,28.1,9,21,,58
14/11/2020,14,14.8,6,22,,65
14/11/2020,15,11.8,7,26,,69
14/11/2020,16,22.6,10,25,,68
14/11/2020,17,23.6,10,28,,57
14/11/2020,18,42.9,15,20,,38
14/11/2020,19,56.6,17,38,,23
14/11/2020,20,82.8,17,26,,15
14/11/2020,21,63.5,16,21,,15
14/11/2020,22,55.1,13,21,,5
14/11/2020,23,44.5,12,21,,15
14/11/2020,24,38.6,9,25,,13
15/11/2020,1,35,10,19,,14
15/11/2020,2,32.6,9,14,,24
15/11/2020,3,24.7,9,13,,24
15/11/2020,4,20.6,9,13,,22
15/11/2020,5,23.1,6,14,,22
15/11/2020,6,17.1,7,16,,11
15/11/2020,7,13.6,7,11,,12
15/11/2020,8,16,7,20,,21
15/11/2020,9,12,10,20,,43
15/11/2020,10,13.5,8,3,,48
15/11/2020,11,16.4,8,3,,53
15/11/2020,12,14.8,6,3,,55
15/11/2020,13,9.3,5,9,,60
15/11/2020,14,10.2,6,7,,60
15/11/2020,15,8.1,4,8,,58
15/11/2020,16,5,5,12,,58
15/11/2020,17,11.2,8,30,,55
15/11/2020,18,30.4,10,18,,49
15/11/2020,19,46,11,13,,38
15/11/2020,20,22.1,7,26,,47
15/11/2020,21,33,8,13,,46
15/11/2020,22,32,10,18,,43
15/11/2020,23,29.5,9,19,,39
15/11/2020,24,21.1,6,16,,41
16/11/2020,1,11.8,7,9,,28
16/11/2020,2,29.6,9,36,,38
16/11/2020,3,34.4,8,48,,43
16/11/2020,4,46.5,15,25,,39
16/11/2020,5,54,11,28,,36
16/11/2020,6,42.1,7,10,,31
16/11/2020,7,20.2,8,12,,30
16/11/2020,8,14.5,8,31,,34
16/11/2020,9,10.8,7,3,,38
16/11/2020,10,1,4,6,,46
16/11/2020,11,1,6,10,,53
16/11/2020,12,1,5,18,,57
16/11/2020,13,1,4,15,,58
16/11/2020,14,1,3,14,,56
16/11/2020,15,1,4,14,,56
16/11/2020,16,1,5,26,,53
16/11/2020,17,1.3,8,19,,49
16/11/2020,18,1,3,12,,52
16/11/2020,19,1.6,2,20,,52
16/11/2020,20,2.1,3,24,,52
16/11/2020,21,1.5,2,11,,54
16/11/2020,22,1,2,21,,54
16/11/2020,23,2.2,2,13,,52
16/11/2020,24,2.5,2,17,,51
17/11/2020,1,1.4,2,15,,51
17/11/2020,2,1.8,2,14,,52
17/11/2020,3,2.3,2,14,,51
17/11/2020,4,1.7,2,20,,50
17/11/2020,5,1.3,2,11,,51
17/11/2020,6,1.7,2,19,,48
17/11/2020,7,3.1,6,27,,44
17/11/2020,8,2.7,9,29,,42
17/11/2020,9,2.8,10,25,,42
17/11/2020,10,3.1,11,15,,42
17/11/2020,11,2.7,11,14,,48
17/11/2020,12,2.1,9,7,,53
17/11/2020,13,2.7,9,3,,54
17/11/2020,14,2.2,4,3,,56
17/11/2020,15,2.6,5,8,,55
17/11/2020,16,2.4,8,19,,52
17/11/2020,17,2.5,8,9,,50
17/11/2020,18,2.3,8,3,,51
17/11/2020,19,2.2,7,16,,53
17/11/2020,20,2.2,6,19,,55
17/11/2020,21,2.7,3,11,,51
17/11/2020,22,2.4,2,9,,54
17/11/2020,23,2.5,2,6,,50
17/11/2020,24,2.6,2,6,,50
18/11/2020,1,2.7,2,11,,47
18/11/2020,2,2.8,2,10,,36
18/11/2020,3,2.7,7,6,,23
18/11/2020,4,2.8,8,6,,24
18/11/2020,5,2.2,4,3,,18
18/11/2020,6,4.1,7,3,,10
18/11/2020,7,43.4,6,6,,4
18/11/2020,8,63.7,3,14,,13
18/11/2020,9,57.4,8,24,,27
18/11/2020,10,25.1,26,3,,53
18/11/2020,11,4.5,22,7,,58
18/11/2020,12,3.5,14,7,,59
18/11/2020,13,3.2,13,6,,60
18/11/2020,14,2.9,9,7,,61
18/11/2020,15,2.2,7,3,,61
18/11/2020,16,2.5,8,7,,58
18/11/2020,17,3.2,10,15,,47
18/11/2020,18,3.9,15,23,,22
18/11/2020,19,4.1,18,26,,14
18/11/2020,20,4.1,14,7,,18
18/11/2020,21,2.1,9,3,,20
18/11/2020,22,2.1,6,3,,15
18/11/2020,23,1.8,5,3,,15
18/11/2020,24,1,5,3,,19
19/11/2020,1,1,3,3,,18
19/11/2020,2,1.4,2,3,,18
19/11/2020,3,1.7,2,3,,14
19/11/2020,4,2.7,2,3,,20
19/11/2020,5,2,2,3,,22
19/11/2020,6,2.7,6,3,,27
19/11/2020,7,11.1,12,3,,16
19/11/2020,8,21.4,16,3,,16
19/11/2020,9,18.6,21,8,,44
19/11/2020,10,5,23,17,,56
19/11/2020,11,3.1,17,3,,59
19/11/2020,12,2.8,12,6,,61
19/11/2020,13,1.9,11,11,,63
19/11/2020,14,2.4,9,9,,65
19/11/2020,15,2.4,8,3,,64
19/11/2020,16,3.4,7,19,,67
19/11/2020,17,3.5,10,18,,58
19/11/2020,18,3,12,16,,51
19/11/2020,19,1.9,11,19,,60
19/11/2020,20,1.6,8,3,,67
19/11/2020,21,1,6,9,,61
19/11/2020,22,1,4,17,,39
19/11/2020,23,1,2,23,,58
19/11/2020,24,1,2,24,,65
20/11/2020,1,1,2,18,,65
20/11/2020,2,1,2,15,,65
20/11/2020,3,1.3,2,20,,64
20/11/2020,4,1.3,2,39,,66
20/11/2020,5,1,2,26,,66
20/11/2020,6,3.1,2,16,,66
20/11/2020,7,2.2,2,17,,66
20/11/2020,8,3.1,2,22,,66
20/11/2020,9,3,2,26,,66
20/11/2020,10,4.1,3,12,,62
20/11/2020,11,4.3,2,10,,59
20/11/2020,12,4.2,6,11,,57
20/11/2020,13,4.6,4,15,,57
20/11/2020,14,4.7,2,12,,63
20/11/2020,15,4.5,3,7,,64
20/11/2020,16,4.7,2,8,,67
20/11/2020,17,5.2,2,8,,65
20/11/2020,18,5.1,2,3,,63
20/11/2020,19,5.6,2,3,,61
20/11/2020,20,5.3,2,3,,58
20/11/2020,21,5.1,2,3,,58
20/11/2020,22,4.7,2,3,,57
20/11/2020,23,5.1,2,6,,55
20/11/2020,24,4.5,2,7,,54
21/11/2020,1,4.1,2,3,,52
21/11/2020,2,4.2,2,6,,53
21/11/2020,3,4.2,2,11,,51
21/11/2020,4,4.4,2,7,,51
21/11/2020,5,4.3,2,3,,54
21/11/2020,6,3.6,2,3,,53
21/11/2020,7,4.4,2,3,,53
21/11/2020,8,3.9,2,3,,49
21/11/2020,9,4.4,4,3,,48
21/11/2020,10,4.7,12,8,,44
21/11/2020,11,3.9,4,3,,50
21/11/2020,12,3.2,2,3,,51
21/11/2020,13,2.7,2,10,,51
21/11/2020,14,2.6,2,7,,54
21/11/2020,15,2.9,2,8,,54
21/11/2020,16,2.7,2,9,,54
21/11/2020,17,2.7,2,8,,56
21/11/2020,18,3.6,2,8,,58
21/11/2020,19,3.6,2,3,,60
21/11/2020,20,3.8,2,3,,58
21/11/2020,21,4.4,2,3,,59
21/11/2020,22,4,2,3,,60
21/11/2020,23,4.5,2,3,,58
21/11/2020,24,4.3,2,3,,57
22/11/2020,1,4.3,2,3,,57
22/11/2020,2,4.3,2,3,,57
22/11/2020,3,4.9,2,3,,56
22/11/2020,4,4.8,2,3,,54
22/11/2020,5,4.1,2,7,,53
22/11/2020,6,4.3,2,3,,52
22/11/2020,7,4.2,2,3,,53
22/11/2020,8,4.4,2,3,,55
22/11/2020,9,4.5,2,3,,55
22/11/2020,10,4.8,2,3,,57
22/11/2020,11,4.3,2,3,,58
22/11/2020,12,4.4,2,3,,59
22/11/2020,13,3.5,2,3,,60
22/11/2020,14,3.6,2,3,,61
22/11/2020,15,3.8,2,3,,61
22/11/2020,16,4.3,2,3,,59
22/11/2020,17,4.6,2,3,,63
22/11/2020,18,4.2,2,3,,60
22/11/2020,19,4.5,2,19,,61
22/11/2020,20,3.6,2,13,,63
22/11/2020,21,5.1,2,7,,61
22/11/2020,22,4.1,2,3,,62
22/11/2020,23,4.3,2,3,,53
22/11/2020,24,4.7,2,3,,40
23/11/2020,1,4.6,2,3,,34
23/11/2020,2,4.4,2,3,,39
23/11/2020,3,4.7,2,3,,33
23/11/2020,4,5,4,3,,35
23/11/2020,5,4.7,7,3,,46
23/11/2020,6,3.8,6,3,,52
23/11/2020,7,6.3,14,3,,45
23/11/2020,8,6.3,25,7,,47
23/11/2020,9,4.5,18,3,,50
23/11/2020,10,4,14,3,,56
23/11/2020,11,3.7,14,3,,61
23/11/2020,12,3.6,10,3,,65
23/11/2020,13,3.2,10,3,,65
23/11/2020,14,3.5,7,3,,63
23/11/2020,15,4.5,7,3,,63
23/11/2020,16,3.6,10,6,,64
23/11/2020,17,4,14,17,,48
23/11/2020,18,3.6,21,22,,22
23/11/2020,19,5.1,28,15,,21
23/11/2020,20,4.9,25,11,,23
23/11/2020,21,4.1,18,8,,29
23/11/2020,22,3.6,12,7,,29
23/11/2020,23,3.4,7,3,,35
23/11/2020,24,4.1,4,3,,37
24/11/2020,1,3.6,2,3,,40
24/11/2020,2,3.5,2,3,,49
24/11/2020,3,3.2,2,3,,34
24/11/2020,4,3.4,6,3,,24
24/11/2020,5,4,2,3,,22
24/11/2020,6,5.1,8,3,,14
24/11/2020,7,18.1,20,3,,7
24/11/2020,8,33.7,23,25,,7
24/11/2020,9,54.2,23,35,,23
24/11/2020,10,18.3,42,3,,60
24/11/2020,11,3.6,25,3,,66
24/11/2020,12,3,14,3,,66
24/11/2020,13,2.8,8,3,,71
24/11/2020,14,2.6,4,3,,69
24/11/2020,15,2.9,6,3,,71
24/11/2020,16,2,6,3,,74
24/11/2020,17,1.4,16,22,,47
24/11/2020,18,2.7,22,7,,48
24/11/2020,19,2.8,19,10,,52
24/11/2020,20,2,13,6,,57
24/11/2020,21,1.9,11,3,,60
24/11/2020,22,1.6,7,3,,62
24/11/2020,23,1.9,5,3,,62
24/11/2020,24,1,5,3,,62
25/11/2020,1,1.3,2,3,,61
25/11/2020,2,1.4,3,3,,61
25/11/2020,3,1.3,2,3,,62
25/11/2020,4,1.3,2,3,,62
25/11/2020,5,1.7,3,3,,61
25/11/2020,6,1,5,3,,58
25/11/2020,7,1,9,3,,53
25/11/2020,8,2.6,15,3,,51
25/11/2020,9,2,16,7,,54
25/11/2020,10,1.6,12,3,,63
25/11/2020,11,1,11,3,,67
25/11/2020,12,2.3,10,3,,67
25/11/2020,13,1.9,8,3,,70
25/11/2020,14,1,6,3,,69
25/11/2020,15,1,7,3,,64
25/11/2020,16,1,6,3,,63
25/11/2020,17,1.3,7,3,,57
25/11/2020,18,2,11,3,,53
25/11/2020,19,1.8,9,17,,51
25/11/2020,20,1,9,3,,51
25/11/2020,21,1.3,6,7,,55
25/11/2020,22,2,3,12,,58
25/11/2020,23,1,6,11,,57
25/11/2020,24,1,7,3,,61
26/11/2020,1,1.4,6,3,,69
26/11/2020,2,1,6,6,,66
26/11/2020,3,1,4,6,,67
26/11/2020,4,1.3,3,10,,65
26/11/2020,5,1.5,2,13,,63
26/11/2020,6,1,4,12,,58
26/11/2020,7,1,8,12,,49
26/11/2020,8,1.5,11,9,,50
26/11/2020,9,1.4,11,9,,49
26/11/2020,10,1,10,13,,55
26/11/2020,11,1.4,9,10,,57
26/11/2020,12,1,9,6,,62
26/11/2020,13,1.4,9,8,,65
26/11/2020,14,1.9,8,7,,66
26/11/2020,15,1.3,8,7,,66
26/11/2020,16,1.6,9,18,,64
26/11/2020,17,1,11,17,,58
26/11/2020,18,1,11,21,,56
26/11/2020,19,1.4,10,20,,60
26/11/2020,20,1.7,9,16,,60
26/11/2020,21,1,6,25,,65
26/11/2020,22,1,5,17,,59
26/11/2020,23,1.8,6,16,,54
26/11/2020,24,2,7,7,,51
27/11/2020,1,1,7,12,,50
27/11/2020,2,1.3,7,12,,49
27/11/2020,3,1.7,7,12,,51
27/11/2020,4,1,6,17,,52
27/11/2020,5,1,3,14,,52
27/11/2020,6,1.3,6,14,,51
27/11/2020,7,2.2,13,24,,36
27/11/2020,8,2.9,19,10,,42
27/11/2020,9,1.4,18,30,,41
27/11/2020,10,1,15,23,,45
27/11/2020,11,1.6,11,17,,50
27/11/2020,12,1,12,16,,49
27/11/2020,13,1,12,16,,50
27/11/2020,14,1.6,10,22,,52
27/11/2020,15,2.5,8,7,,53
27/11/2020,16,1.3,9,3,,51
27/11/2020,17,1.5,12,8,,46
27/11/2020,18,2.3,15,17,,43
27/11/2020,19,1.4,12,12,,44
27/11/2020,20,1,8,19,,44
27/11/2020,21,1,7,12,,45
27/11/2020,22,1.3,5,25,,43
27/11/2020,23,1.3,5,28,,42
27/11/2020,24,1.4,3,28,,45
28/11/2020,1,1,2,28,,44
28/11/2020,2,1.5,2,34,,47
28/11/2020,3,1.3,2,46,,44
28/11/2020,4,1.5,2,11,,44
28/11/2020,5,1.3,2,3,,49
28/11/2020,6,1,2,3,,60
28/11/2020,7,1.5,3,22,,57
28/11/2020,8,1.3,8,3,,44
28/11/2020,9,1.4,8,7,,44
28/11/2020,10,1,4,10,,52
28/11/2020,11,1,3,12,,56
28/11/2020,12,1,3,13,,51
28/11/2020,13,1,5,22,,45
28/11/2020,14,1,3,11,,51
28/11/2020,15,1.4,2,11,,54
28/11/2020,16,1,2,26,,58
28/11/2020,17,1.4,3,24,,56
28/11/2020,18,1,4,12,,55
28/11/2020,19,1,4,22,,58
28/11/2020,20,1,2,16,,56
28/11/2020,21,1,3,18,,54
28/11/2020,22,1,3,14,,53
28/11/2020,23,1,3,16,,46
28/11/2020,24,1,3,6,,64
29/11/2020,1,1.5,2,3,,58
29/11/2020,2,1,2,20,,52
29/11/2020,3,1,2,6,,49
29/11/2020,4,1.4,2,6,,53
29/11/2020,5,1,2,6,,53
29/11/2020,6,1.5,2,3,,46
29/11/2020,7,1,2,7,,52
29/11/2020,8,1,2,15,,55
29/11/2020,9,1,2,15,,51
29/11/2020,10,1,3,26,,48
29/11/2020,11,1,3,29,,47
29/11/2020,12,1.3,4,25,,51
29/11/2020,13,1,3,36,,55
