DATA_HI,PERIODE_HI,SO2_HI,FL_SO2,NO_HI,FL_NO,NO2_HI,FL_NO2,PM10_HI,FL_PM10,VV_HI,FL_VV,DD_HI,FL_DD,TMP_HI,FL_TMP,O3_HI,FL_O3
19/01/2020,2,4,V,1,V,3,V,7,V,0.2,V,141,V,13,V,56,V
19/01/2020,3,4,V,1,V,3,V,11,V,0.1,V,132,V,13.2,V,53,V
19/01/2020,4,5,V,1,V,7,V,11,V,0,V,133,V,13,V,37,V
19/01/2020,5,4,V,3.6,V,13,V,11,V,0,V,133,V,12.7,V,25,V
19/01/2020,6,4,V,1,V,3,V,7,V,0,V,133,V,12.4,V,36,V
19/01/2020,7,5,V,1,V,9,V,3,V,0,V,133,V,12.6,V,35,V
19/01/2020,8,5,V,1,V,12,V,6,V,0.3,V,121,V,13.2,V,39,V
19/01/2020,9,4,V,1,V,10,V,10,V,1.1,V,95,V,13.1,V,56,V
19/01/2020,10,4,V,1,V,10,V,9,V,1.1,V,80,V,12.9,V,60,V
19/01/2020,11,5,V,1,V,9,V,14,V,1.7,V,53,V,12.9,V,63,V
19/01/2020,12,5,V,1,V,7,V,10,V,3.6,V,40,V,12.8,V,68,V
19/01/2020,13,6,V,4.7,V,16,V,7,V,3.5,V,36,V,12.8,V,61,V
19/01/2020,14,7,V,12.4,V,20,V,12,V,6,V,33,V,12.8,V,60,V
19/01/2020,15,15,V,43.4,V,42,V,13,V,9,V,24,V,12.1,V,46,V
19/01/2020,16,5,V,1,V,12,V,14,V,1.1,V,198,V,12.2,V,59,V
19/01/2020,17,5,V,1,V,15,V,10,V,0.8,V,338,V,11.6,V,55,V
19/01/2020,18,7,V,15.1,V,26,V,16,V,10.9,V,25,V,11.1,V,61,V
19/01/2020,19,20,V,71.8,V,43,V,18,V,14.3,V,29,V,11.8,V,45,V
19/01/2020,20,9,V,27.7,V,22,V,22,V,10.7,V,41,V,12,V,68,V
19/01/2020,21,2,V,1,V,3,V,17,V,7.2,V,62,V,11.6,V,84,V
19/01/2020,22,5,V,1,V,3,V,24,V,9,V,52,V,11.7,V,85,V
19/01/2020,23,4,V,1,V,3,V,16,V,10.5,V,49,V,11.8,V,82,V
19/01/2020,24,4,V,1,V,3,V,22,V,10.3,V,54,V,11.9,V,79,V
20/01/2020,1,2,V,1,V,3,V,21,V,13.6,V,46,V,11.9,V,80,V
20/01/2020,2,4,V,1,V,3,V,22,V,16.1,V,42,V,12,V,81,V
20/01/2020,3,4,V,1,V,3,V,20,V,13.8,V,47,V,11.9,V,81,V
20/01/2020,4,4,V,1,V,3,V,21,V,14.8,V,43,V,12.4,V,83,V
20/01/2020,5,2,V,1,V,3,V,19,V,16.5,V,45,V,12.8,V,82,V
20/01/2020,6,4,V,1,V,3,V,22,V,14.5,V,47,V,12.7,V,83,V
20/01/2020,7,2,V,1,V,3,V,24,V,15.5,V,38,V,12.4,V,77,V
20/01/2020,8,4,V,1,V,3,V,32,V,14.6,V,46,V,12.3,V,81,V
20/01/2020,9,4,V,1,V,3,V,34,V,12.8,V,61,V,12.7,V,84,V
20/01/2020,10,4,V,1,V,3,V,28,V,11.1,V,59,V,12.6,V,80,V
20/01/2020,11,4,V,1,V,3,V,26,V,11.2,V,54,V,12.7,V,81,V
20/01/2020,12,2,V,1,V,3,V,25,V,13,V,49,V,12.7,V,83,V
20/01/2020,13,2,V,2.4,V,8,V,25,V,6.3,V,76,V,13.4,V,72,V
20/01/2020,14,4,V,2.5,V,8,V,25,V,5.5,V,71,V,13.7,V,73,V
20/01/2020,15,4,V,2.1,V,12,V,23,V,3.2,V,92,V,13.9,V,67,V
20/01/2020,16,4,V,3,V,16,V,25,V,2.5,V,94,V,14,V,61,V
20/01/2020,17,4,V,1,V,13,V,27,V,3,V,78,V,14.3,V,67,V
20/01/2020,18,4,V,1,V,12,V,31,V,6,V,71,V,14,V,73,V
20/01/2020,19,4,V,1,V,3,V,32,V,11,V,59,V,13.9,V,81,V
20/01/2020,20,4,V,1,V,3,V,25,V,7.5,V,66,V,14.3,V,78,V
20/01/2020,21,2,V,1,V,3,V,26,V,6.8,V,72,V,14.4,V,78,V
20/01/2020,22,4,V,1,V,3,V,36,V,6.3,V,72,V,14.9,V,81,V
20/01/2020,23,4,V,1,V,3,V,38,V,9.7,V,73,V,15.4,V,84,V
20/01/2020,24,2,V,1,V,3,V,51,V,9.6,V,72,V,15.3,V,84,V
21/01/2020,1,4,V,1,V,3,V,46,V,10.7,V,70,V,15.3,V,82,V
21/01/2020,2,2,V,1,V,3,V,49,V,8.8,V,78,V,15.3,V,82,V
21/01/2020,3,2,V,1,V,3,V,56,V,9.5,V,81,V,15.2,V,83,V
21/01/2020,4,2,V,1,V,3,V,59,V,7.4,V,79,V,15.2,V,81,V
21/01/2020,5,2,V,1,V,3,V,62,V,7.4,V,88,V,15.2,V,81,V
21/01/2020,6,2,V,1,V,3,V,64,V,7.4,V,85,V,15.4,V,79,V
21/01/2020,7,4,V,1,V,3,V,67,V,9,V,79,V,15.4,V,78,V
21/01/2020,8,4,V,1,V,6,V,64,V,10,V,82,V,15.6,V,77,V
21/01/2020,9,4,V,1,V,3,V,66,V,10.9,V,78,V,15.7,V,78,V
21/01/2020,10,4,V,1,V,3,V,65,V,10.8,V,77,V,15.7,V,78,V
21/01/2020,11,4,V,1,V,3,V,67,V,9.6,V,87,V,15.8,V,77,V
21/01/2020,12,2,V,4.1,V,8,V,69,V,9.1,V,92,V,15.8,V,74,V
21/01/2020,13,4,V,1,V,3,V,68,V,10,V,83,V,15.7,V,77,V
21/01/2020,14,4,V,2.9,V,8,V,67,V,7,V,84,V,15.5,V,75,V
21/01/2020,15,4,V,2.2,V,7,V,68,V,8.1,V,81,V,15.4,V,79,V
21/01/2020,16,4,V,1,V,7,V,59,V,8.4,V,79,V,15.2,V,80,V
21/01/2020,17,4,V,2.4,V,7,V,62,V,9.1,V,82,V,15.4,V,82,V
21/01/2020,18,4,V,1,V,7,V,65,V,8.3,V,83,V,15.2,V,82,V
21/01/2020,19,5,V,2.1,V,9,V,57,V,6.5,V,98,V,15.3,V,81,V
21/01/2020,20,4,V,1,V,7,V,59,V,6.2,V,103,V,15.4,V,80,V
21/01/2020,21,4,V,1,V,3,V,62,V,5.8,V,90,V,15.6,V,80,V
21/01/2020,22,4,V,1,V,3,V,60,V,5.4,V,87,V,15.4,V,80,V
21/01/2020,23,4,V,1,V,3,V,68,V,4.6,V,85,V,15.3,V,79,V
21/01/2020,24,4,V,1,V,3,V,64,V,3.7,V,80,V,15.2,V,77,V
22/01/2020,1,5,V,1,V,3,V,62,V,2.5,V,85,V,15.2,V,74,V
22/01/2020,2,4,V,1,V,3,V,69,V,2.3,V,116,V,15.3,V,71,V
22/01/2020,3,2,V,1,V,3,V,71,V,4.7,V,129,V,15.4,V,67,V
22/01/2020,4,2,V,1,V,3,V,85,V,3.9,V,128,V,15.3,V,64,V
22/01/2020,5,4,V,1,V,3,V,92,V,4.3,V,126,V,15.3,V,67,V
22/01/2020,6,5,V,1,V,8,V,92,V,2.6,V,116,V,15.1,V,62,V
22/01/2020,7,4,V,2.2,V,14,V,103,V,3.5,V,106,V,15.2,V,62,V
22/01/2020,8,2,V,2.7,V,14,V,95,V,4.4,V,103,V,15.3,V,62,V
22/01/2020,9,4,V,2,V,10,V,86,V,5.2,V,101,V,15.5,V,64,V
22/01/2020,10,4,V,3.1,V,10,V,91,V,5.6,V,106,V,15.7,V,62,V
22/01/2020,11,4,V,2.5,V,7,V,88,V,6.8,V,112,V,16.2,V,65,V
22/01/2020,12,5,V,2.8,V,7,V,80,V,7.4,V,112,V,16.4,V,67,V
22/01/2020,13,4,V,2.3,V,7,V,81,V,8.8,V,114,V,16.3,V,69,V
22/01/2020,14,4,V,2.5,V,7,V,73,V,8.2,V,116,V,16.1,V,68,V
22/01/2020,15,4,V,3.8,V,11,V,70,V,8.2,V,116,V,15.8,V,67,V
22/01/2020,16,5,V,3.8,V,12,V,80,V,7.7,V,113,V,15.6,V,70,V
22/01/2020,17,5,V,6.7,V,20,V,87,V,7.3,V,112,V,15.6,V,65,V
22/01/2020,18,5,V,4,V,15,V,71,V,5.9,V,111,V,15.5,V,67,V
22/01/2020,19,4,V,2.2,V,11,V,69,V,5.6,V,109,V,15.6,V,73,V
22/01/2020,20,4,V,1,V,8,V,62,V,5.2,V,105,V,15.6,V,75,V
22/01/2020,21,4,V,1,V,3,V,59,V,5.4,V,104,V,15.7,V,75,V
22/01/2020,22,4,V,1,V,3,V,55,V,6.8,V,95,V,15.9,V,75,V
22/01/2020,23,4,V,1,V,3,V,58,V,6.7,V,107,V,15.9,V,74,V
22/01/2020,24,4,V,1,V,3,V,60,V,5.9,V,142,V,15.6,V,70,V
23/01/2020,1,4,V,1,V,3,V,54,V,5.9,V,136,V,15.7,V,68,V
23/01/2020,2,4,V,1,V,3,V,53,V,3.8,V,139,V,15.7,V,67,V
23/01/2020,3,4,V,1,V,3,V,57,V,1.5,V,132,V,15.2,V,59,V
23/01/2020,4,4,V,1,V,3,V,64,V,0.7,V,125,V,15,V,50,V
23/01/2020,5,4,V,1,V,3,V,69,V,1.6,V,134,V,14.2,V,52,V
23/01/2020,6,4,V,1,V,11,V,101,V,0.3,V,140,V,13.1,V,41,V
23/01/2020,7,4,V,2.7,V,23,V,154,V,0.5,V,141,V,12.8,V,29,V
23/01/2020,8,2,V,12.9,V,42,V,120,V,0.3,V,201,V,12.8,V,12,V
23/01/2020,9,2,V,7.8,V,29,V,92,V,0.5,V,221,V,14.6,V,30,V
23/01/2020,10,5,V,2.6,V,11,V,82,V,1,V,191,V,15.6,V,56,V
23/01/2020,11,4,V,2.3,V,9,V,70,V,1.8,V,149,V,16,V,60,V
23/01/2020,12,4,V,2.9,V,10,V,90,V,1.5,V,146,V,16.5,V,60,V
23/01/2020,13,4,V,3.4,V,12,V,85,V,1.7,V,218,V,16.3,V,61,V
23/01/2020,14,4,V,2.1,V,8,V,65,V,1.8,V,231,V,16.4,V,64,V
23/01/2020,15,4,V,3,V,11,V,68,V,1.4,V,210,V,16.3,V,65,V
23/01/2020,16,4,V,3.1,V,14,V,71,V,0.4,V,205,V,16.1,V,62,V
23/01/2020,17,4,V,4.9,V,26,V,71,V,0.6,V,248,V,14.5,V,39,V
23/01/2020,18,4,V,10.5,V,28,V,69,V,1.5,V,276,V,13,V,25,V
23/01/2020,19,4,V,9.7,V,24,V,65,V,1,V,235,V,12.9,V,30,V
23/01/2020,20,4,V,3.6,V,21,V,70,V,0.3,V,65,V,13,V,37,V
23/01/2020,21,4,V,4.1,V,21,V,77,V,0,V,65,V,12.6,V,34,V
23/01/2020,22,4,V,1,V,11,V,85,V,0.2,V,65,V,12.5,V,38,V
23/01/2020,23,2,V,1,V,3,V,77,V,0.2,V,274,V,12.6,V,42,V
23/01/2020,24,4,V,1,V,14,V,85,V,0.1,V,346,V,12.6,V,30,V
24/01/2020,1,4,V,4.5,V,19,V,84,V,0,V,346,V,12.4,V,27,V
24/01/2020,2,4,V,1,V,9,V,68,V,0,V,346,V,12.5,V,35,V
24/01/2020,3,4,V,1,V,3,V,45,V,0,V,346,V,12.7,V,39,V
24/01/2020,4,4,V,1,V,6,V,36,V,0.2,V,346,V,12.2,V,37,V
24/01/2020,5,4,V,1,V,3,V,30,V,0.6,V,333,V,12.1,V,40,V
24/01/2020,6,4,V,7.9,V,22,V,31,V,0.6,V,294,V,11.9,V,24,V
24/01/2020,7,4,V,32.9,V,45,V,24,V,0.3,V,294,V,12,V,9,V
24/01/2020,8,4,V,50.8,V,58,V,28,V,0.5,V,294,V,12.1,V,5,V
24/01/2020,9,4,V,31.7,V,44,V,26,V,0.8,V,294,V,13.2,V,16,V
24/01/2020,10,2,V,2.7,V,9,V,31,V,1.4,V,312,V,14.2,V,47,V
24/01/2020,11,4,V,3.1,V,9,V,31,V,2.4,V,316,V,14.9,V,57,V
24/01/2020,12,4,V,2.6,V,7,V,37,V,2.7,V,318,V,15.7,V,62,V
24/01/2020,13,4,V,1,V,3,V,47,V,2.7,V,253,V,16.3,V,65,V
24/01/2020,14,4,V,1,V,3,V,46,V,4.5,V,325,V,16,V,67,V
24/01/2020,15,4,V,1,V,3,V,53,V,4.7,V,325,V,15.6,V,68,V
24/01/2020,16,2,V,3,V,8,V,58,V,3,V,315,V,14.9,V,61,V
24/01/2020,17,4,V,9,V,27,V,73,V,1.4,V,317,V,13.7,V,42,V
24/01/2020,18,4,V,5.7,V,29,V,83,V,1,V,302,V,12.7,V,29,V
24/01/2020,19,4,V,16.1,V,36,V,79,V,0.8,V,301,V,12.1,V,21,V
24/01/2020,20,4,V,13,V,30,V,74,V,0.5,V,300,V,11.5,V,22,V
24/01/2020,21,4,V,6,V,34,V,66,V,0.5,V,300,V,11.4,V,27,V
24/01/2020,22,4,V,4.1,V,32,V,66,V,0.1,V,300,V,11.1,V,24,V
24/01/2020,23,4,V,3,V,27,V,70,V,0.3,V,300,V,11.5,V,35,V
24/01/2020,24,4,V,3.8,V,22,V,77,V,0,V,300,V,10.9,V,21,V
25/01/2020,1,2,V,1,V,14,V,65,V,0,V,300,V,11,V,31,V
25/01/2020,2,4,V,1,V,15,V,59,V,0.1,V,300,V,11.9,V,29,V
25/01/2020,3,4,V,1,V,3,V,52,V,0.1,V,300,V,11.3,V,43,V
25/01/2020,4,4,V,1,V,3,V,45,V,0.3,V,300,V,11.4,V,56,V
25/01/2020,5,4,V,1,V,3,V,49,V,0.2,V,300,V,11.4,V,46,V
25/01/2020,6,5,V,4.6,V,24,V,39,V,0.1,V,299,V,10.9,V,22,V
25/01/2020,7,5,V,48.8,V,52,V,34,V,0,V,299,V,11.3,V,6,V
25/01/2020,8,4,V,5.2,V,33,V,39,V,0.4,V,264,V,12.2,V,34,V
25/01/2020,9,4,V,3.4,V,21,V,35,V,0.9,V,122,V,14,V,51,V
25/01/2020,10,5,V,3.6,V,14,V,41,V,2.6,V,118,V,15,V,63,V
25/01/2020,11,4,V,2.9,V,11,V,47,V,3.2,V,117,V,15.3,V,67,V
25/01/2020,12,4,V,2.9,V,9,V,57,V,3,V,108,V,15.6,V,69,V
25/01/2020,13,4,V,2.7,V,9,V,70,V,3.8,V,113,V,15.6,V,69,V
25/01/2020,14,4,V,1,V,3,V,84,V,4.2,V,113,V,15.5,V,73,V
25/01/2020,15,4,V,1,V,3,V,90,V,4,V,108,V,15.4,V,79,V
25/01/2020,16,5,V,2,V,8,V,81,V,2.9,V,109,V,15.2,V,75,V
25/01/2020,17,5,V,6.1,V,22,V,96,V,2.4,V,118,V,14.9,V,70,V
25/01/2020,18,4,V,2.9,V,21,V,120,V,1,V,112,V,14.4,V,62,V
25/01/2020,19,4,V,3.6,V,21,V,91,V,2,V,120,V,14.3,V,67,V
25/01/2020,20,5,V,4.9,V,20,V,84,V,2.1,V,120,V,14.1,V,65,V
25/01/2020,21,5,V,2.5,V,14,V,90,V,1.9,V,122,V,14,V,66,V
25/01/2020,22,5,V,1,V,9,V,82,V,1.9,V,123,V,14,V,70,V
25/01/2020,23,4,V,1,V,8,V,71,V,0.7,V,124,V,13.9,V,67,V
25/01/2020,24,5,V,1,V,8,V,61,V,0.8,V,130,V,13.7,V,64,V
26/01/2020,1,4,V,1,V,3,V,51,V,1.5,V,133,V,13.8,V,64,V
26/01/2020,2,4,V,1,V,3,V,44,V,1.5,V,120,V,14,V,68,V
26/01/2020,3,4,V,1,V,3,V,38,V,0.9,V,169,V,13.4,V,59,V
26/01/2020,4,4,V,1,V,6,V,31,V,0.3,V,135,V,13.3,V,52,V
26/01/2020,5,4,V,1,V,8,V,33,V,0.1,V,137,V,12.8,V,42,V
26/01/2020,6,5,V,1,V,8,V,28,V,0.1,V,174,V,12.7,V,42,V
26/01/2020,7,5,V,1,V,9,V,29,V,0.1,V,171,V,12.4,V,39,V
26/01/2020,8,4,V,6.8,V,16,V,27,V,0.1,V,225,V,12,V,27,V
26/01/2020,9,5,V,7.5,V,20,V,25,V,1,V,233,V,12.8,V,24,V
26/01/2020,10,5,V,6.1,V,14,V,22,V,1.9,V,243,V,14.7,V,52,V
26/01/2020,11,5,V,3.8,V,11,V,32,V,3.5,V,247,V,16,V,59,V
26/01/2020,12,4,V,3,V,8,V,34,V,5.6,V,254,V,16.5,V,64,V
26/01/2020,13,4,V,2.3,V,6,V,46,V,6,V,262,V,16.8,V,70,V
26/01/2020,14,4,V,1,V,3,V,47,V,5.5,V,279,V,17,V,74,V
26/01/2020,15,4,V,1,V,3,V,47,V,6.1,V,303,V,15.5,V,79,V
26/01/2020,16,4,V,1,V,3,V,40,V,6.1,V,301,V,14.8,V,76,V
26/01/2020,17,4,V,1,V,7,V,46,V,4.2,V,293,V,13.5,V,68,V
26/01/2020,18,2,V,1,V,10,V,43,V,3.4,V,277,V,12.7,V,57,V
26/01/2020,19,4,V,1,V,14,V,51,V,3.2,V,270,V,12.5,V,47,V
26/01/2020,20,4,V,1,V,18,V,45,V,2.5,V,269,V,12.2,V,43,V
26/01/2020,21,4,V,1,V,11,V,41,V,1.9,V,269,V,11.8,V,51,V
26/01/2020,22,4,V,1,V,13,V,35,V,1.7,V,268,V,11.2,V,46,V
26/01/2020,23,4,V,1,V,3,V,32,V,3.4,V,256,V,11.9,V,61,V
26/01/2020,24,4,V,1,V,3,V,36,V,4,V,243,V,11.6,V,65,V
27/01/2020,1,4,V,1,V,3,V,26,V,2.7,V,259,V,10.4,V,48,V
27/01/2020,2,2,V,1,V,3,V,19,V,2.9,V,253,V,11.1,V,49,V
27/01/2020,3,4,V,1,V,3,V,12,V,1.9,V,247,V,10.9,V,46,V
27/01/2020,4,4,V,1,V,3,V,7,V,1,V,248,V,10.7,V,44,V
27/01/2020,5,4,V,1,V,7,V,3,V,1.1,V,250,V,10.8,V,40,V
27/01/2020,6,4,V,3.1,V,13,V,10,V,2.2,V,241,V,10.8,V,34,V
27/01/2020,7,4,V,15.3,V,42,V,8,V,1.6,V,241,V,10.4,V,10,V
27/01/2020,8,4,V,20.2,V,44,V,17,V,1.5,V,246,V,10.7,V,11,V
27/01/2020,9,2,V,13.6,V,37,V,15,V,2.9,V,251,V,12.9,V,27,V
27/01/2020,10,5,V,8.3,V,20,V,23,V,4.7,V,239,V,14.3,V,44,V
27/01/2020,11,4,V,4.4,V,13,V,15,V,4.6,V,234,V,14.9,V,53,V
27/01/2020,12,,Z,3.2,V,10,V,17,V,5.5,V,240,V,15,V,58,V
27/01/2020,13,2,V,3,V,10,V,14,V,6.6,V,237,V,15.1,V,61,V
27/01/2020,14,2,V,2.8,V,9,V,11,V,5.9,V,235,V,15.4,V,63,V
27/01/2020,15,2,V,1,V,8,V,11,V,5.5,V,231,V,15.5,V,72,V
27/01/2020,16,2,V,1,V,9,V,10,V,5.1,V,230,V,14.9,V,71,V
27/01/2020,17,2,V,1,V,11,V,19,V,4.9,V,222,V,14.2,V,63,V
27/01/2020,18,2,V,1,V,11,V,18,V,6.5,V,234,V,14,V,64,V
27/01/2020,19,2,V,1,V,7,V,25,V,7.9,V,236,V,14.2,V,70,V
27/01/2020,20,2,V,1,V,3,V,16,V,8.9,V,242,V,14.1,V,74,V
27/01/2020,21,2,V,1,V,3,V,16,V,9.2,V,243,V,13.9,V,73,V
27/01/2020,22,2,V,1,V,3,V,21,V,7.5,V,239,V,13.8,V,73,V
27/01/2020,23,2,V,1,V,3,V,18,V,6.2,V,239,V,13.6,V,76,V
27/01/2020,24,2,V,1,V,3,V,13,V,7.7,V,242,V,13.7,V,77,V
28/01/2020,1,2,V,1,V,3,V,23,V,7.9,V,242,V,13.7,V,75,V
28/01/2020,2,2,V,1,V,3,V,20,V,6.8,V,242,V,13.8,V,71,V
28/01/2020,3,2,V,1,V,3,V,15,V,8.6,V,243,V,13.7,V,68,V
28/01/2020,4,2,V,1,V,3,V,26,V,7.1,V,241,V,13.7,V,66,V
28/01/2020,5,2,V,1,V,3,V,17,V,6.4,V,240,V,13.5,V,63,V
28/01/2020,6,2,V,1,V,10,V,22,V,4.8,V,239,V,13.6,V,53,V
28/01/2020,7,2,V,4.9,V,23,V,21,V,5.6,V,239,V,14,V,42,V
28/01/2020,8,2,V,4.7,V,24,V,23,V,4.8,V,241,V,14.2,V,39,V
28/01/2020,9,2,V,4.2,V,17,V,24,V,6.6,V,243,V,14.9,V,44,V
28/01/2020,10,2,V,4,V,11,V,26,V,10.2,V,242,V,15.5,V,51,V
28/01/2020,11,2,V,6.4,V,9,V,25,V,12.1,V,243,V,16.4,V,58,V
28/01/2020,12,2,V,4,V,8,V,26,V,10.9,V,251,V,17.1,V,60,V
28/01/2020,13,2,V,4.7,V,9,V,24,V,8.8,V,254,V,17.9,V,62,V
28/01/2020,14,2,V,3.6,V,8,V,14,V,7.3,V,259,V,18,V,64,V
28/01/2020,15,2,V,3.7,V,11,V,14,V,5.1,V,241,V,18,V,65,V
28/01/2020,16,2,V,2.8,V,14,V,19,V,3.4,V,238,V,17.8,V,61,V
28/01/2020,17,2,V,2.8,V,25,V,19,V,1.5,V,231,V,16.5,V,44,V
28/01/2020,18,2,V,3.6,V,37,V,20,V,0.5,V,207,V,15,V,30,V
28/01/2020,19,2,V,1,V,26,V,24,V,0.6,V,203,V,14.6,V,38,V
28/01/2020,20,2,V,1,V,19,V,24,V,1.3,V,219,V,14.4,V,40,V
28/01/2020,21,2,V,1,V,8,V,22,V,3.4,V,231,V,14.5,V,51,V
28/01/2020,22,2,V,1,V,7,V,16,V,3,V,236,V,14.2,V,49,V
28/01/2020,23,2,V,1,V,3,V,20,V,3.1,V,231,V,14,V,49,V
28/01/2020,24,2,V,1,V,3,V,19,V,4.2,V,239,V,13.5,V,46,V
29/01/2020,1,2,V,1,V,3,V,15,V,2.8,V,232,V,13.8,V,46,V
29/01/2020,2,2,V,1,V,3,V,13,V,3.9,V,238,V,14,V,47,V
29/01/2020,3,2,V,1,V,3,V,13,V,2.2,V,249,V,13,V,38,V
29/01/2020,4,2,V,1,V,3,V,10,V,2.4,V,224,V,13.6,V,41,V
29/01/2020,5,2,V,1,V,3,V,8,V,3.7,V,233,V,13.1,V,39,V
29/01/2020,6,2,V,5,V,13,V,9,V,4.2,V,245,V,13.6,V,30,V
29/01/2020,7,2,V,13.8,V,29,V,11,V,1.1,V,250,V,13.3,V,13,V
29/01/2020,8,2,V,55.8,V,41,V,15,V,0,V,251,V,13.5,V,7,V
29/01/2020,9,2,V,14.9,V,25,V,12,V,0.3,V,278,V,15.1,V,19,V
29/01/2020,10,2,V,8.6,V,21,V,18,V,0.9,V,40,V,15.4,V,37,V
29/01/2020,11,2,V,5.2,V,17,V,19,V,1.1,V,68,V,16.3,V,47,V
29/01/2020,12,2,V,5.4,V,18,V,19,V,1.5,V,53,V,16.1,V,47,V
29/01/2020,13,2,V,2,V,10,V,17,V,2.1,V,61,V,15.6,V,60,V
29/01/2020,14,2,V,1,V,8,V,14,V,2.1,V,59,V,15.7,V,60,V
29/01/2020,15,2,V,2.1,V,11,V,22,V,2.2,V,69,V,15.6,V,59,V
29/01/2020,16,2,V,3.8,V,19,V,31,V,0.8,V,121,V,15.4,V,48,V
29/01/2020,17,2,V,5.1,V,30,V,32,V,0.1,V,115,V,14.9,V,33,V
29/01/2020,18,2,V,9.4,V,45,V,22,V,0.2,V,119,V,14.3,V,17,V
29/01/2020,19,2,V,8.1,V,36,V,25,V,0,V,128,V,13.7,V,15,V
29/01/2020,20,2,V,2.1,V,24,V,32,V,0.1,V,128,V,13.6,V,21,V
29/01/2020,21,2,V,1,V,15,V,20,V,0.2,V,143,V,13.8,V,29,V
29/01/2020,22,2,V,1,V,7,V,10,V,0.3,V,187,V,14,V,42,V
29/01/2020,23,2,V,1,V,6,V,9,V,0.5,V,213,V,13.8,V,40,V
29/01/2020,24,2,V,1,V,3,V,9,V,0.1,V,221,V,13.4,V,36,V
30/01/2020,1,2,V,1,V,3,V,8,V,0.2,V,223,V,13.6,V,36,V
30/01/2020,2,2,V,1,V,3,V,6,V,0.3,V,221,V,13.3,V,39,V
30/01/2020,3,2,V,1,V,3,V,9,V,0.2,V,211,V,13.2,V,38,V
30/01/2020,4,2,V,1,V,3,V,9,V,0.4,V,206,V,13.3,V,33,V
30/01/2020,5,2,V,1,V,3,V,8,V,0.3,V,235,V,13.1,V,32,V
30/01/2020,6,2,V,2.6,V,14,V,7,V,1.1,V,239,V,13.5,V,29,V
30/01/2020,7,2,V,10.9,V,40,V,9,V,1.7,V,225,V,13.3,V,14,V
30/01/2020,8,2,V,8.2,V,32,V,11,V,1.4,V,218,V,14.1,V,22,V
30/01/2020,9,2,V,3.7,V,18,V,7,V,3.3,V,221,V,14.9,V,45,V
30/01/2020,10,2,V,3,V,12,V,16,V,4.3,V,227,V,15.3,V,54,V
30/01/2020,11,2,V,2.8,V,11,V,17,V,4.7,V,232,V,15.7,V,53,V
30/01/2020,12,2,V,3.2,V,12,V,17,V,4.7,V,240,V,16.3,V,52,V
30/01/2020,13,2,V,3.9,V,13,V,19,V,3.9,V,231,V,17.6,V,53,V
30/01/2020,14,2,V,2.8,V,10,V,19,V,3.4,V,229,V,16.9,V,56,V
30/01/2020,15,2,V,3.6,V,13,V,17,V,4.7,V,246,V,17,V,52,V
30/01/2020,16,2,V,4.4,V,17,V,12,V,3.2,V,248,V,16.8,V,43,V
30/01/2020,17,2,V,4.7,V,23,V,15,V,2.6,V,232,V,16.2,V,34,V
30/01/2020,18,2,V,3.7,V,30,V,19,V,1.7,V,230,V,15.1,V,26,V
30/01/2020,19,2,V,2.7,V,23,V,20,V,1.4,V,222,V,14.8,V,29,V
30/01/2020,20,2,V,1,V,17,V,17,V,0.2,V,281,V,14.6,V,34,V
30/01/2020,21,2,V,1,V,12,V,20,V,1.4,V,227,V,14.1,V,39,V
30/01/2020,22,2,V,1,V,3,V,10,V,3.4,V,235,V,14.2,V,53,V
30/01/2020,23,2,V,1,V,3,V,12,V,5.4,V,238,V,14.4,V,52,V
30/01/2020,24,2,V,1,V,3,V,17,V,2,V,227,V,14.1,V,48,V
31/01/2020,1,2,V,1,V,3,V,18,V,2.5,V,242,V,13.9,V,44,V
31/01/2020,2,2,V,1,V,3,V,12,V,1.2,V,233,V,13.9,V,45,V
31/01/2020,3,2,V,1,V,3,V,12,V,0.4,V,216,V,13.4,V,43,V
31/01/2020,4,2,V,1,V,3,V,10,V,2.2,V,230,V,13.4,V,43,V
31/01/2020,5,2,V,1,V,3,V,13,V,0.8,V,235,V,13.5,V,39,V
31/01/2020,6,2,V,4.8,V,18,V,8,V,0.5,V,248,V,12.8,V,27,V
31/01/2020,7,2,V,25.4,V,35,V,11,V,0.3,V,243,V,12.6,V,11,V
31/01/2020,8,2,V,87.9,V,52,V,14,V,0.3,V,238,V,12.8,V,2,V
31/01/2020,9,2,V,24.9,V,32,V,21,V,0.7,V,196,V,14.6,V,10,V
31/01/2020,10,2,V,16.5,V,20,V,15,V,2,V,261,V,16,V,28,V
31/01/2020,11,2,V,12.2,V,18,V,15,V,1.2,V,259,V,18,V,43,V
31/01/2020,12,2,V,9.1,V,20,V,13,V,2,V,110,V,17.5,V,42,V
31/01/2020,13,2,V,5,V,17,V,27,V,1.4,V,59,V,17.5,V,47,V
31/01/2020,14,2,V,2.7,V,8,V,29,V,2.7,V,312,V,17.3,V,48,V
31/01/2020,15,2,V,2,V,3,V,18,V,2.2,V,321,V,18.2,V,54,V
31/01/2020,16,2,V,2.1,V,7,V,14,V,3.4,V,320,V,16.7,V,54,V
31/01/2020,17,2,V,3.3,V,11,V,12,V,1.7,V,301,V,15.5,V,46,V
31/01/2020,18,2,V,2.2,V,15,V,14,V,0.6,V,302,V,14.2,V,39,V
31/01/2020,19,2,V,7.7,V,29,V,15,V,1.1,V,302,V,13.4,V,18,V
