DATA_HI,PERIODE_HI,NO_HI,NO2_HI,PM10_HI,TMP_HI,O3_HI
28/01/2020,14,1,3,9,17.6,72
28/01/2020,15,1,3,15,17.9,74
28/01/2020,16,1,8,20,17.5,74
28/01/2020,17,1,16,17,16.1,58
28/01/2020,18,1,26,24,14.9,48
28/01/2020,19,1,21,32,14.6,51
28/01/2020,20,1,18,25,14.2,47
28/01/2020,21,1,8,22,14.2,63
28/01/2020,22,1,7,16,13.8,57
28/01/2020,23,1,3,18,13.7,57
28/01/2020,24,1,3,15,12.7,52
29/01/2020,1,1,3,22,13,51
29/01/2020,2,1,3,15,12.7,50
29/01/2020,3,1,3,15,12.4,45
29/01/2020,4,1,3,16,12.8,49
29/01/2020,5,1,3,10,12.4,50
29/01/2020,6,1,8,10,12.9,45
29/01/2020,7,1,13,15,12.8,33
29/01/2020,8,13.8,26,15,13,19
29/01/2020,9,8.7,19,17,14.3,37
29/01/2020,10,4.6,17,15,15.2,47
29/01/2020,11,5.2,18,21,15.7,50
29/01/2020,12,3.5,13,22,15.7,58
29/01/2020,13,1,7,19,15.1,75
29/01/2020,14,1,3,20,15.4,72
29/01/2020,15,1,8,19,15.2,72
29/01/2020,16,1,11,25,15.2,74
29/01/2020,17,1,21,25,14.7,54
29/01/2020,18,3.9,33,25,14.1,28
29/01/2020,19,4.6,30,28,13.8,26
29/01/2020,20,4,23,22,13,30
29/01/2020,21,1,15,22,13.8,41
29/01/2020,22,1,7,21,13.9,63
29/01/2020,23,1,3,17,13.5,52
29/01/2020,24,1,3,11,12.8,49
30/01/2020,1,1,3,9,12.7,42
30/01/2020,2,1,3,9,12,41
30/01/2020,3,1,3,13,13.2,45
30/01/2020,4,1,3,9,12.7,38
30/01/2020,5,1,3,10,12.3,37
30/01/2020,6,1,7,12,12.6,40
30/01/2020,7,2.3,26,9,12.7,28
30/01/2020,8,15.5,31,7,13.8,32
30/01/2020,9,5.9,19,8,14.5,61
30/01/2020,10,4.7,13,18,14.9,62
30/01/2020,11,1,7,22,15.2,61
30/01/2020,12,1,8,23,15.9,64
30/01/2020,13,1,7,22,17.4,64
30/01/2020,14,1,7,16,16.5,63
30/01/2020,15,1,8,15,16.8,63
30/01/2020,16,1,9,20,16.6,57
30/01/2020,17,1,14,21,15.7,52
30/01/2020,18,1,25,23,14.7,33
30/01/2020,19,1,18,26,14.6,41
30/01/2020,20,1,14,23,14.5,46
30/01/2020,21,1,12,20,13.9,53
30/01/2020,22,1,3,15,13.9,64
30/01/2020,23,1,3,19,13.9,65
30/01/2020,24,1,3,20,13.6,58
31/01/2020,1,1,3,21,13,47
31/01/2020,2,1,3,18,13.3,51
31/01/2020,3,1,3,14,13.1,49
31/01/2020,4,1,3,15,12.4,43
31/01/2020,5,1,6,10,12.5,40
31/01/2020,6,1,13,12,12,26
31/01/2020,7,13.5,25,11,11,13
31/01/2020,8,36.1,30,15,11.7,9
31/01/2020,9,26.8,27,23,12.8,18
31/01/2020,10,13.8,17,18,14.9,40
31/01/2020,11,1,6,16,17.6,57
31/01/2020,12,2.9,13,17,17.4,51
31/01/2020,13,2,10,12,17.3,60
31/01/2020,14,1,7,13,16.8,62
31/01/2020,15,1,3,16,17.7,65
31/01/2020,16,1,3,10,16.3,69
31/01/2020,17,1,3,11,15.2,59
31/01/2020,18,1,7,16,13.8,58
31/01/2020,19,1,11,19,12.9,37
31/01/2020,20,2.5,22,21,12.2,22
31/01/2020,21,5.4,23,31,11.7,17
31/01/2020,22,2.1,18,34,11.2,22
31/01/2020,23,1,11,22,10.7,30
31/01/2020,24,1,9,20,11.2,43
01/02/2020,1,1,3,21,10.8,47
01/02/2020,2,1,3,18,11.3,46
01/02/2020,3,1,3,21,11.3,45
01/02/2020,4,1,3,24,10.5,47
01/02/2020,5,1,3,18,10.3,35
01/02/2020,6,1,14,16,10.7,29
01/02/2020,7,9.2,19,19,10.2,18
01/02/2020,8,9.7,20,13,11,21
01/02/2020,9,4.9,11,13,13.2,48
01/02/2020,10,1,8,11,14.3,59
01/02/2020,11,1,7,11,16.2,65
01/02/2020,12,1,3,16,16.3,67
01/02/2020,13,1,6,12,16.2,70
01/02/2020,14,1,3,15,17.5,67
01/02/2020,15,1,3,16,18.2,63
01/02/2020,16,1,3,12,17.7,63
01/02/2020,17,1,3,8,16.3,65
01/02/2020,18,1,13,11,14.7,48
01/02/2020,19,1,13,14,14.2,46
01/02/2020,20,1,11,13,13.8,53
01/02/2020,21,1,9,15,13.3,51
01/02/2020,22,1,12,14,13.2,44
01/02/2020,23,1,7,12,13.3,49
01/02/2020,24,1,7,11,13.4,47
02/02/2020,1,1,6,12,12.9,51
02/02/2020,2,1,3,8,12.5,55
02/02/2020,3,1,3,3,12.1,51
02/02/2020,4,1,3,7,14.1,72
02/02/2020,5,1,3,3,14.6,61
02/02/2020,6,1,3,7,15,68
02/02/2020,7,1,3,7,14.5,65
02/02/2020,8,1,3,8,15.5,69
02/02/2020,9,1,3,7,17,68
02/02/2020,10,1,3,7,18.3,74
02/02/2020,11,1,3,3,19,74
02/02/2020,12,1,3,3,19.2,80
02/02/2020,13,1,3,3,19.6,76
02/02/2020,14,1,3,3,19.9,72
02/02/2020,15,1,3,3,19.7,75
02/02/2020,16,1,3,3,18.9,71
02/02/2020,17,1,3,12,17.1,71
02/02/2020,18,1,7,11,15.9,61
02/02/2020,19,1,9,14,14.7,55
02/02/2020,20,1,7,13,15.3,55
02/02/2020,21,1,7,12,15.5,63
02/02/2020,22,1,3,11,15.1,56
02/02/2020,23,1,3,10,15.3,61
02/02/2020,24,1,3,10,14.8,66
03/02/2020,1,1,3,8,14.5,55
03/02/2020,2,1,3,3,14,51
03/02/2020,3,1,3,3,14.1,52
03/02/2020,4,1,3,3,14,56
03/02/2020,5,1,3,3,14.2,58
03/02/2020,6,1,3,8,13.4,49
03/02/2020,7,1,8,11,13.6,48
03/02/2020,8,1,15,12,15,43
03/02/2020,9,2.1,11,9,16.7,44
03/02/2020,10,1,3,10,19.3,53
03/02/2020,11,1,3,8,21.2,57
03/02/2020,12,6.9,14,7,21.9,57
03/02/2020,13,3.9,13,13,21,58
03/02/2020,14,2.2,10,14,21.8,65
03/02/2020,15,2.2,11,15,22.8,57
03/02/2020,16,1,9,24,20.1,53
03/02/2020,17,1,14,58,18.5,50
03/02/2020,18,1,16,25,16.5,51
03/02/2020,19,1,13,16,15.8,56
03/02/2020,20,1,11,20,15.9,59
03/02/2020,21,1,9,14,15.8,68
03/02/2020,22,1,8,10,15.3,66
03/02/2020,23,1,3,11,14.9,50
03/02/2020,24,1,3,8,14.6,47
04/02/2020,1,1,3,11,15.4,51
04/02/2020,2,1,3,14,14.9,51
04/02/2020,3,1,3,17,14.4,48
04/02/2020,4,1,3,15,13.5,43
04/02/2020,5,1,3,13,14.2,51
04/02/2020,6,1,3,10,12.9,46
04/02/2020,7,1,8,9,14,44
04/02/2020,8,2.7,22,14,15.2,38
04/02/2020,9,1,10,21,17.6,46
04/02/2020,10,1,8,34,19.3,49
04/02/2020,11,,,29,20.2,
04/02/2020,12,1,3,30,19.1,61
04/02/2020,13,1,3,41,19,71
04/02/2020,14,1,3,32,17.2,74
04/02/2020,15,26.4,26,39,15.2,60
04/02/2020,16,12.7,13,28,14.2,79
04/02/2020,17,3.7,8,37,13.9,86
04/02/2020,18,6.6,12,40,13.6,88
04/02/2020,19,13.9,17,51,13.6,79
04/02/2020,20,57.2,48,61,13.4,63
04/02/2020,21,68.3,55,57,13.2,66
04/02/2020,22,35.6,35,56,13.1,78
04/02/2020,23,56.1,33,52,12.7,68
04/02/2020,24,13.1,13,47,12.3,88
05/02/2020,1,11,16,35,12.2,86
05/02/2020,2,11.8,13,36,12,86
05/02/2020,3,3.4,3,33,11.6,92
05/02/2020,4,4.9,3,32,11.4,88
05/02/2020,5,1,3,28,11.2,93
05/02/2020,6,1,3,22,11.2,88
05/02/2020,7,1,3,27,11.4,92
05/02/2020,8,1,3,30,11.9,91
05/02/2020,9,1,3,29,12.2,90
05/02/2020,10,3.2,3,31,12.3,87
05/02/2020,11,6.1,10,33,12.6,86
05/02/2020,12,2.6,6,25,12.5,87
05/02/2020,13,1,3,25,12.6,84
05/02/2020,14,1,3,22,12.4,90
05/02/2020,15,1,3,18,12.2,96
05/02/2020,16,1,3,24,12.6,91
05/02/2020,17,1,3,25,12.1,93
05/02/2020,18,1,3,21,11.2,89
05/02/2020,19,1,9,19,10.7,77
05/02/2020,20,1,7,23,10,76
05/02/2020,21,1,6,21,11.9,72
05/02/2020,22,1,3,22,12.4,87
05/02/2020,23,1,3,21,12.7,79
05/02/2020,24,5.6,3,19,12.1,77
06/02/2020,1,6.8,10,26,12.2,71
06/02/2020,2,4.8,11,24,11.4,72
06/02/2020,3,1,3,24,10.7,74
06/02/2020,4,1,3,29,9.6,68
06/02/2020,5,1,3,25,8.9,64
06/02/2020,6,1,9,19,9.2,52
06/02/2020,7,2.7,25,16,8.7,45
06/02/2020,8,8.2,37,24,10,31
06/02/2020,9,4.5,18,22,12.1,50
06/02/2020,10,1,9,21,13.8,78
06/02/2020,11,2.6,11,21,14.3,76
06/02/2020,12,2.2,9,24,14.9,80
06/02/2020,13,1,3,25,14.5,85
06/02/2020,14,1,3,21,14.3,87
06/02/2020,15,1,3,22,14.4,90
06/02/2020,16,1,3,22,13.8,95
06/02/2020,17,1,9,24,13,87
06/02/2020,18,1,18,21,12.2,72
06/02/2020,19,1,22,29,11.2,62
06/02/2020,20,1,22,29,11.1,62
06/02/2020,21,1,18,28,11,67
06/02/2020,22,1,12,24,11.1,79
06/02/2020,23,1,7,22,11.1,82
06/02/2020,24,1,3,19,10.9,86
07/02/2020,1,1,3,17,11,88
07/02/2020,2,1,3,12,10.9,88
07/02/2020,3,1,3,12,10.7,89
07/02/2020,4,1,3,14,10.7,87
07/02/2020,5,1,3,15,10.5,84
07/02/2020,6,1,24,15,9.9,56
07/02/2020,7,1,22,12,10.6,65
07/02/2020,8,1,18,15,11.9,74
07/02/2020,9,1,9,19,13.6,85
07/02/2020,10,1,3,21,14.2,89
07/02/2020,11,1,3,18,14.6,86
07/02/2020,12,1,3,18,14.6,90
07/02/2020,13,1,3,13,15,92
07/02/2020,14,1,3,15,14.5,101
07/02/2020,15,1,3,14,14.1,94
07/02/2020,16,1,3,17,13.9,93
07/02/2020,17,1,8,17,13.6,88
07/02/2020,18,1,9,20,13.6,89
07/02/2020,19,1,12,30,13.4,90
07/02/2020,20,1,16,33,13.3,81
07/02/2020,21,1,9,36,13.2,91
07/02/2020,22,1,11,35,13,89
07/02/2020,23,1,11,29,11.3,61
07/02/2020,24,1,12,22,11,55
08/02/2020,1,1,7,31,10.7,60
08/02/2020,2,1,7,22,10.1,63
08/02/2020,3,1,3,21,10.1,63
08/02/2020,4,1,3,20,10.5,68
08/02/2020,5,1,3,18,10.6,76
08/02/2020,6,1,3,22,10.8,69
08/02/2020,7,1,12,23,10.2,54
08/02/2020,8,1,14,17,10.9,59
08/02/2020,9,1,12,20,12.8,55
08/02/2020,10,1,6,20,14,76
08/02/2020,11,1,6,30,14.5,80
08/02/2020,12,1,3,27,14.4,89
08/02/2020,13,1,3,17,14.3,86
08/02/2020,14,1,3,19,15.3,90
08/02/2020,15,1,3,15,15.3,98
08/02/2020,16,1,3,11,15,93
08/02/2020,17,1,3,14,13.7,87
08/02/2020,18,1,12,16,12.7,73
08/02/2020,19,1,14,22,12.7,72
08/02/2020,20,1,16,22,12,62
08/02/2020,21,1,15,24,11.3,48
08/02/2020,22,1,8,20,11,53
08/02/2020,23,1,7,15,10.6,67
08/02/2020,24,1,6,14,11.2,69
09/02/2020,1,1,3,20,11.1,68
09/02/2020,2,1,3,15,11.2,71
09/02/2020,3,1,3,18,11.4,65
09/02/2020,4,1,3,14,11,56
09/02/2020,5,1,3,11,10.7,46
09/02/2020,6,1,8,12,11.2,60
09/02/2020,7,1,11,12,11,44
09/02/2020,8,1,13,18,11.2,44
09/02/2020,9,2.2,12,18,13.7,57
09/02/2020,10,1,3,18,15,89
09/02/2020,11,1,3,21,15.6,96
09/02/2020,12,1,3,17,15.7,90
09/02/2020,13,1,3,21,16.1,92
09/02/2020,14,1,3,17,16.2,99
09/02/2020,15,1,3,19,15.8,102
09/02/2020,16,1,3,18,15.3,94
09/02/2020,17,1,3,22,14.6,91
09/02/2020,18,1,8,23,13.9,77
09/02/2020,19,1,7,30,14,82
09/02/2020,20,1,8,32,13.9,85
09/02/2020,21,1,3,33,13.7,85
09/02/2020,22,1,3,31,13.7,87
09/02/2020,23,1,3,32,13.7,93
09/02/2020,24,1,3,28,13.9,98
10/02/2020,1,1,3,41,14.1,93
10/02/2020,2,1,3,50,14,90
10/02/2020,3,1,3,51,13.9,88
10/02/2020,4,1,3,47,13.9,92
10/02/2020,5,1,3,47,14.1,93
10/02/2020,6,1,3,50,14.2,83
10/02/2020,7,1,11,49,14.2,78
10/02/2020,8,1,12,45,14.4,74
10/02/2020,9,1,8,43,15.1,77
10/02/2020,10,1,7,39,15.4,75
10/02/2020,11,1,6,39,16,87
10/02/2020,12,1,3,32,17.1,79
10/02/2020,13,1,3,33,17.2,86
10/02/2020,14,1,3,28,17.7,86
10/02/2020,15,1,3,32,17.4,85
10/02/2020,16,1,6,33,16.8,87
10/02/2020,17,1,7,38,15.8,83
10/02/2020,18,1,8,39,15,83
10/02/2020,19,1,6,38,14.7,91
10/02/2020,20,1,6,39,14.7,86
10/02/2020,21,1,3,38,14.4,81
10/02/2020,22,1,3,33,14,78
10/02/2020,23,1,3,31,13.9,82
10/02/2020,24,1,3,35,13.7,78
11/02/2020,1,1,3,35,13.4,77
11/02/2020,2,1,3,31,13.3,75
11/02/2020,3,1,3,30,13.5,72
11/02/2020,4,1,3,24,13.1,72
11/02/2020,5,1,3,26,13.1,65
11/02/2020,6,1,7,22,12.9,60
11/02/2020,7,1,11,28,12.7,49
11/02/2020,8,2.1,22,24,13.1,42
11/02/2020,9,2.1,12,22,15.7,49
11/02/2020,10,2.3,9,20,18.4,53
11/02/2020,11,1,3,14,19.1,58
11/02/2020,12,1,6,14,18.6,68
11/02/2020,13,2.9,8,13,18.1,76
11/02/2020,14,1,3,15,16.4,88
11/02/2020,15,1,3,30,16.3,90
11/02/2020,16,1,6,33,16,88
11/02/2020,17,1,10,41,15.3,79
11/02/2020,18,1,8,27,14.9,78
11/02/2020,19,1,11,27,14.3,65
11/02/2020,20,1,8,24,13.9,63
11/02/2020,21,1,7,22,13.7,64
11/02/2020,22,1,3,24,13.5,62
11/02/2020,23,1,3,21,13.3,63
11/02/2020,24,1,3,23,12.8,57
12/02/2020,1,1,3,21,13.1,61
12/02/2020,2,1,3,19,13,66
12/02/2020,3,1,3,21,13.2,77
12/02/2020,4,1,3,18,13.2,76
12/02/2020,5,1,3,17,12.8,68
12/02/2020,6,1,6,20,12.8,67
12/02/2020,7,1,14,22,12.8,50
12/02/2020,8,1,20,20,12.9,47
12/02/2020,9,,,17,13.3,39
12/02/2020,10,,,22,13.1,
12/02/2020,11,,,24,13.7,
12/02/2020,12,,,22,14.6,
12/02/2020,13,5,3,26,14.7,82
12/02/2020,14,5.2,3,26,14.4,86
12/02/2020,15,5.2,3,20,14.1,84
12/02/2020,16,4.7,3,20,13.8,85
12/02/2020,17,1,3,17,13.5,86
12/02/2020,18,1,3,21,13.2,87
12/02/2020,19,1,3,19,13.1,78
12/02/2020,20,1,3,20,13,79
12/02/2020,21,1,3,18,13.1,81
12/02/2020,22,1,3,16,12.9,80
12/02/2020,23,1,3,16,13,71
12/02/2020,24,1,3,12,12.9,66
13/02/2020,1,1,3,14,12.9,73
13/02/2020,2,1,3,14,12.9,69
13/02/2020,3,1,3,12,12.8,68
13/02/2020,4,1,3,16,12.6,69
13/02/2020,5,1,3,16,12.7,73
13/02/2020,6,1,6,16,12.6,66
13/02/2020,7,1,22,11,12.4,45
13/02/2020,8,1,22,21,12.8,53
13/02/2020,9,2.8,20,19,13.8,49
13/02/2020,10,1,3,21,15.1,
13/02/2020,11,1,8,19,15.4,
13/02/2020,12,,,20,15.6,68
13/02/2020,13,1,,16,16.7,72
13/02/2020,14,1,3,20,16.7,70
13/02/2020,15,1,3,17,16.9,74
13/02/2020,16,1,3,20,16.5,69
13/02/2020,17,1,9,20,15.5,67
13/02/2020,18,1,14,26,14.1,57
13/02/2020,19,1,19,25,13.7,49
13/02/2020,20,1,11,20,13.2,58
13/02/2020,21,1,9,24,12.7,59
13/02/2020,22,1,8,29,13.1,57
13/02/2020,23,1,3,23,12.2,46
13/02/2020,24,1,3,21,11.8,54
14/02/2020,1,1,3,16,11.6,43
14/02/2020,2,1,3,22,10.6,33
14/02/2020,3,1,3,26,10.8,25
14/02/2020,4,1,3,22,10.6,32
14/02/2020,5,4.6,10,18,9.1,17
14/02/2020,6,4.5,16,16,10,10
14/02/2020,7,38.8,32,18,9.7,8
14/02/2020,8,97.8,47,31,11.2,12
14/02/2020,9,69,35,29,13.1,9
14/02/2020,10,27,42,25,13.9,30
14/02/2020,11,4.2,14,30,14.4,59
14/02/2020,12,1,6,25,13.6,81
14/02/2020,13,1,3,40,14.5,76
14/02/2020,14,1,3,40,15.5,73
14/02/2020,15,1,3,40,15.6,76
14/02/2020,16,1,3,36,15.3,73
14/02/2020,17,1,3,51,14.2,76
14/02/2020,18,1,8,45,13.8,67
14/02/2020,19,1,7,43,13.5,63
14/02/2020,20,1,19,40,13.4,44
14/02/2020,21,2,18,46,13,43
14/02/2020,22,1,17,46,13.2,44
14/02/2020,23,1,13,47,12.1,33
14/02/2020,24,1,13,38,11.1,18
15/02/2020,1,1,10,35,11,28
15/02/2020,2,1,3,27,11.8,39
15/02/2020,3,1,3,19,11.8,36
15/02/2020,4,1,3,16,11.6,34
15/02/2020,5,1,3,22,11.4,28
15/02/2020,6,1,6,18,12,48
15/02/2020,7,1,10,22,12.2,58
15/02/2020,8,1,15,22,12.5,52
15/02/2020,9,2.2,14,18,13.3,44
15/02/2020,10,2.2,8,26,14.1,63
15/02/2020,11,1,3,21,14.8,71
15/02/2020,12,1,3,16,15.4,70
15/02/2020,13,1,3,18,15.2,75
15/02/2020,14,1,3,18,15,70
15/02/2020,15,1,3,18,15,71
15/02/2020,16,1,3,15,14.9,72
15/02/2020,17,1,3,17,13.5,71
15/02/2020,18,1,9,15,12.7,62
15/02/2020,19,1,12,19,12.1,57
15/02/2020,20,1,10,27,11.6,55
15/02/2020,21,1,8,28,11.4,53
15/02/2020,22,1,3,22,11.7,62
15/02/2020,23,1,3,15,12.1,68
15/02/2020,24,1,3,13,12,67
16/02/2020,1,1,3,13,12.2,66
16/02/2020,2,1,3,12,12.3,66
16/02/2020,3,1,3,10,12.3,68
16/02/2020,4,1,3,9,12.3,67
16/02/2020,5,1,3,9,12.5,68
16/02/2020,6,1,3,10,12.5,64
16/02/2020,7,1,3,11,12.8,71
16/02/2020,8,1,3,9,13.2,75
16/02/2020,9,1,3,11,13.7,74
16/02/2020,10,1,3,15,14.5,73
16/02/2020,11,1,3,12,15.2,76
16/02/2020,12,1,3,13,15.4,72
16/02/2020,13,1,3,12,14.9,79
16/02/2020,14,1,3,15,15.4,78
16/02/2020,15,1,3,12,15,78
16/02/2020,16,1,3,12,15.6,76
16/02/2020,17,1,3,11,14.7,74
16/02/2020,18,1,3,15,14.3,72
16/02/2020,19,1,3,14,14.3,74
16/02/2020,20,1,3,17,14.1,74
16/02/2020,21,1,3,16,14,73
16/02/2020,22,1,3,20,14,75
16/02/2020,23,1,3,15,13.9,77
16/02/2020,24,1,3,16,13.9,76
17/02/2020,1,1,3,16,13.7,77
17/02/2020,2,1,3,14,13.5,81
17/02/2020,3,1,3,17,13.3,81
17/02/2020,4,1,3,24,13.2,87
17/02/2020,5,1,3,23,13,83
17/02/2020,6,1,3,22,12.9,76
17/02/2020,7,1,8,24,13,71
17/02/2020,8,1,10,20,13.1,69
17/02/2020,9,1,7,27,13.4,80
17/02/2020,10,1,3,29,13.4,84
17/02/2020,11,1,3,29,13.5,83
17/02/2020,12,,,27,13.7,77
17/02/2020,13,1,3,23,13.7,75
17/02/2020,14,1,3,18,14,76
17/02/2020,15,1,3,20,13.9,73
17/02/2020,16,1,3,16,13.8,70
17/02/2020,17,1,6,22,14.1,68
17/02/2020,18,1,11,21,13.9,64
17/02/2020,19,1,9,29,13.7,59
17/02/2020,20,1,3,23,13.5,66
17/02/2020,21,1,3,25,13.5,70
17/02/2020,22,1,3,26,13.5,77
17/02/2020,23,16.5,23,29,13.4,66
17/02/2020,24,12.5,22,28,13,63
18/02/2020,1,1,3,25,12.8,79
18/02/2020,2,9,16,22,12.6,73
18/02/2020,3,15.1,20,21,12.7,65
18/02/2020,4,26.6,34,20,12.9,57
18/02/2020,5,41.4,27,24,13.3,59
18/02/2020,6,72.7,47,22,13.5,41
18/02/2020,7,96,59,26,13.7,34
18/02/2020,8,72.6,46,31,13.5,49
18/02/2020,9,17.3,21,35,13.5,68
18/02/2020,10,39.5,28,29,14,63
18/02/2020,11,26.2,20,33,13.8,70
18/02/2020,12,28.8,26,27,13.8,62
18/02/2020,13,13.8,13,30,13.6,75
18/02/2020,14,5,3,26,13.5,76
18/02/2020,15,10,12,26,13.3,79
18/02/2020,16,4.6,3,26,13.1,76
18/02/2020,17,1,3,23,12.6,79
18/02/2020,18,1,11,20,12.1,64
18/02/2020,19,1,11,19,11.2,49
18/02/2020,20,1,14,24,10.6,48
18/02/2020,21,1,12,21,10.3,53
18/02/2020,22,1,7,17,10,64
18/02/2020,23,1,3,19,10,62
18/02/2020,24,1,3,25,9.9,68
19/02/2020,1,1,3,18,10.8,65
19/02/2020,2,1,3,16,11.9,75
19/02/2020,3,1,3,15,11.9,70
19/02/2020,4,1,3,15,10.9,68
19/02/2020,5,1,3,15,11.1,60
19/02/2020,6,1,3,15,10.5,57
19/02/2020,7,2.2,17,17,10.6,41
19/02/2020,8,12.1,39,19,11.3,22
19/02/2020,9,4.3,13,27,12.5,46
19/02/2020,10,1,3,18,13.2,69
19/02/2020,11,5.6,3,23,,70
19/02/2020,12,6.6,7,20,13.6,71
19/02/2020,13,16.5,18,17,13.7,62
19/02/2020,14,23.3,18,21,14.2,62
19/02/2020,15,1,3,18,14.9,75
19/02/2020,16,1,3,23,14.8,74
19/02/2020,17,1,7,23,14,71
19/02/2020,18,1,15,23,12.7,63
19/02/2020,19,2.3,19,21,11.5,46
19/02/2020,20,1,10,25,9.9,50
19/02/2020,21,1,7,22,10,59
19/02/2020,22,1,3,12,10.3,66
19/02/2020,23,1,3,10,9.5,65
19/02/2020,24,1,3,12,8.8,62
20/02/2020,1,1,3,12,8.6,65
20/02/2020,2,1,3,16,7.8,53
20/02/2020,3,1,3,11,8,58
20/02/2020,4,1,3,12,8.3,61
20/02/2020,5,1,3,12,8.3,59
20/02/2020,6,1,8,15,8.3,52
20/02/2020,7,5.6,43,13,8.2,23
20/02/2020,8,11.5,36,24,10,26
20/02/2020,9,4.2,12,27,12.2,52
20/02/2020,10,2.3,3,22,14.4,70
20/02/2020,11,3,8,15,15.7,74
20/02/2020,12,2.6,3,13,15.1,82
20/02/2020,13,2.2,3,20,15,84
20/02/2020,14,1,3,18,15,88
20/02/2020,15,1,3,14,14.3,88
20/02/2020,16,1,3,19,13.8,86
20/02/2020,17,1,3,29,13.4,89
20/02/2020,18,1,11,24,12.4,75
20/02/2020,19,1,23,29,11.1,44
20/02/2020,20,5.3,43,32,9.3,18
20/02/2020,21,3.2,30,34,9.6,36
20/02/2020,22,2.4,19,25,9.2,51
20/02/2020,23,2,17,23,9.9,53
20/02/2020,24,1,10,17,9.8,60
21/02/2020,1,1,3,14,8.5,56
21/02/2020,2,1,3,11,8.9,62
21/02/2020,3,1,3,10,9.8,63
21/02/2020,4,1,3,10,9.6,65
21/02/2020,5,1,3,12,9.6,64
21/02/2020,6,1,9,15,9.4,51
21/02/2020,7,4.4,35,15,10,31
21/02/2020,8,7.4,32,13,11.2,33
21/02/2020,9,2.4,7,19,13.5,62
21/02/2020,10,1,3,14,14.6,80
21/02/2020,11,7.4,8,20,14.8,81
21/02/2020,12,23.7,19,24,15,68
21/02/2020,13,13.1,17,28,15.1,77
21/02/2020,14,1,3,22,14.8,88
21/02/2020,15,1,3,13,14.7,85
21/02/2020,16,1,3,15,14.4,87
21/02/2020,17,1,3,14,13.4,88
21/02/2020,18,1,3,16,12.3,77
21/02/2020,19,1,13,20,11,65
21/02/2020,20,1,11,22,10.5,67
21/02/2020,21,1,7,23,10.7,73
21/02/2020,22,1,3,23,10.5,74
21/02/2020,23,1,3,18,10.4,73
21/02/2020,24,1,3,15,10.5,65
22/02/2020,1,1,3,41,10.5,64
22/02/2020,2,1,3,18,10.5,68
22/02/2020,3,1,3,18,10.5,68
22/02/2020,4,1,3,14,9.8,61
22/02/2020,5,1,3,14,9.7,54
22/02/2020,6,1,11,19,9.9,43
22/02/2020,7,1,19,21,10.1,51
22/02/2020,8,2.5,12,19,11.7,47
22/02/2020,9,1,3,10,13.8,65
22/02/2020,10,1,3,11,15.2,73
22/02/2020,11,1,3,14,16.6,80
22/02/2020,12,1,3,15,17.6,83
22/02/2020,13,1,3,13,17.2,93
22/02/2020,14,1,3,11,16.8,92
22/02/2020,15,1,3,13,15.5,98
22/02/2020,16,1,3,11,14.1,100
22/02/2020,17,1,3,11,13.2,96
22/02/2020,18,1,3,15,12.4,87
22/02/2020,19,1,3,17,11.7,68
22/02/2020,20,1,14,20,11.3,53
22/02/2020,21,1,16,28,10.8,47
22/02/2020,22,1,10,23,10.5,55
22/02/2020,23,1,7,24,10.4,60
22/02/2020,24,1,6,23,9.6,61
23/02/2020,1,1,3,15,10.3,66
23/02/2020,2,1,3,20,9.9,62
23/02/2020,3,1,3,18,10,65
23/02/2020,4,1,3,14,10.2,65
23/02/2020,5,1,3,14,10.2,63
23/02/2020,6,1,3,14,10,64
23/02/2020,7,1,3,10,10.8,69
23/02/2020,8,2.1,6,12,10.9,50
23/02/2020,9,1,3,19,13.6,68
23/02/2020,10,1,3,11,15.2,76
23/02/2020,11,1,3,15,16.1,74
23/02/2020,12,1,3,18,15.6,78
23/02/2020,13,1,3,13,15.9,85
23/02/2020,14,1,3,10,16.1,86
23/02/2020,15,1,3,12,15.7,89
23/02/2020,16,1,3,12,15.2,87
23/02/2020,17,1,3,15,14.5,89
23/02/2020,18,1,3,15,13.7,83
23/02/2020,19,1,9,19,13.4,75
23/02/2020,20,1,12,18,13.4,75
23/02/2020,21,1,12,31,13,71
23/02/2020,22,1,10,17,12.5,59
23/02/2020,23,1,8,16,11.9,55
23/02/2020,24,1,3,13,12.3,64
24/02/2020,1,1,3,10,11.7,56
24/02/2020,2,1,3,13,10.8,64
24/02/2020,3,1,3,9,11.5,66
24/02/2020,4,1,3,9,11.5,69
24/02/2020,5,1,3,11,11,70
24/02/2020,6,1,3,11,12.1,66
24/02/2020,7,1,17,11,12.3,57
24/02/2020,8,3,20,12,13.8,57
24/02/2020,9,3.1,11,10,15.5,64
24/02/2020,10,2.1,3,11,16.8,77
24/02/2020,11,2.2,3,12,19.6,76
24/02/2020,12,2,3,8,21.2,88
24/02/2020,13,1,3,11,20.9,87
24/02/2020,14,1,3,9,20.5,95
24/02/2020,15,1,3,3,18.8,95
24/02/2020,16,1,3,11,17.7,91
24/02/2020,17,1,3,11,16.4,85
24/02/2020,18,1,7,16,14.1,78
24/02/2020,19,1,11,13,14,76
24/02/2020,20,1,9,18,13.6,83
24/02/2020,21,1,6,24,13.1,87
24/02/2020,22,1,3,17,12.8,93
24/02/2020,23,1,3,20,12.9,93
24/02/2020,24,1,3,15,13,85
25/02/2020,1,1,3,13,12.7,85
25/02/2020,2,1,3,11,12.6,87
25/02/2020,3,1,3,10,12.5,85
